signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_full,LRRC37A2,PP,True,10,0.186465572398595,0.0,2.5422590741164607e-09,2.238453840363124e-08
unsupervised_full,CDK8,PC,True,10,0.18651712316678754,0.0,7.772259519291845e-07,2.654766148883267e-06
unsupervised_full,LCN12,PP,True,7,0.18676106876627033,0.0,0.00021332451475746802,0.00037628812993794437
unsupervised_full,KNDC1,PP,True,10,0.18690474834144027,0.0,1.346526007876264e-07,6.034484031073775e-07
unsupervised_full,NUF2,PP,True,10,0.187001014829135,0.0,2.5030894809992247e-09,2.210845318909617e-08
unsupervised_full,FBXW7,PC,True,8,0.18715345296166475,0.0,8.337459825996623e-05,0.0001617192847419089
unsupervised_full,ZSWIM6,PC,True,10,0.1871872831532911,0.0,1.1187493224165784e-07,5.138497970060561e-07
unsupervised_full,UPP2,PP,True,7,0.18727657644819612,0.0,1.4252503255141907e-05,3.3062379783996863e-05
unsupervised_full,SLC3A1,PP,True,9,0.187315444090881,0.0,1.1348297018573148e-07,5.201098547173265e-07
unsupervised_full,RABGEF1,PC,True,12,0.18739778212341085,0.0,5.584839333414361e-07,2.0052502648909094e-06
unsupervised_full,BEAN1,PP,True,7,0.18758956325507967,0.0,9.973555599358698e-05,0.00018896325876642105
unsupervised_full,ARFGAP1,PC,True,9,0.18763047656316903,0.0,2.3890711342510283e-07,9.721206034287023e-07
unsupervised_full,KNG1,PP,True,7,0.18773685116420133,0.0,9.339943508613755e-05,0.0001785527939214269
unsupervised_full,BRCA1,PP,True,8,0.18774145391136138,0.0,6.653238597005576e-07,2.3249357435728007e-06
unsupervised_full,CYP8B1,PP,True,12,0.18803142698244465,0.0,6.489000561694481e-07,2.2797448993237897e-06
unsupervised_full,ANKHD1,PC,True,6,0.1880529064691916,0.0,0.0012221488057801815,0.0018670984635461088
unsupervised_full,YIPF2,PP,True,8,0.18806364621256502,0.0,1.8158029175390846e-07,7.702416373848951e-07
unsupervised_full,VWA8,PC,True,12,0.1881388244161792,0.0,2.0777913691070228e-07,8.648010274575781e-07
unsupervised_full,SPATA20,PP,True,10,0.18845672082003348,0.0,1.070113373596841e-08,7.214553069968217e-08
unsupervised_full,MAPK8,PC,True,16,0.18851874283801517,0.0,1.6440355513966488e-10,2.4199561863049443e-09
unsupervised_full,LSM14A,PC,True,12,0.18854693466437047,0.0,1.0963378106477948e-06,3.572610802301495e-06
unsupervised_full,ARSG,PP,True,10,0.18864359235473158,0.0,4.1384774269763193e-07,1.549510207330172e-06
unsupervised_full,EIF3M,PP,True,11,0.18868166962669203,0.0,1.0609785877162191e-07,4.929021791126189e-07
unsupervised_full,SLC22A15,PP,True,6,0.18871445375285711,0.0,0.0011595325426699875,0.0017784807051288137
unsupervised_full,CENPV,PP,True,11,0.18872267591957248,0.0,2.255644731036689e-07,9.285117593132598e-07
unsupervised_full,FNBP1,PC,True,8,0.18875635966015286,0.0,2.0338647278597655e-05,4.5477986854777894e-05
unsupervised_full,IGSF23,PP,True,11,0.18876368221245296,0.0,3.927150929628336e-08,2.1533370213621004e-07
unsupervised_full,SUPT6H,PC,True,9,0.1888046885053334,0.0,1.689411559059953e-05,3.855797790906686e-05
unsupervised_full,MSH2,PC,True,12,0.18881542824870687,0.0,5.668186919617259e-07,2.028312418790527e-06
unsupervised_full,DNAJA2,PC,True,12,0.1888476474788272,0.0,3.1864706054534844e-07,1.2408511909305187e-06
unsupervised_full,ZNF141,PP,True,10,0.1889271215797908,0.0,1.5993013547228693e-06,4.930937122734368e-06
unsupervised_full,ZNF207,PC,True,12,0.18911077119147687,0.0,1.8306820401997866e-07,7.750039479908125e-07
unsupervised_full,SLC25A53,PP,True,9,0.18911972097762142,0.0,2.098031038713425e-07,8.712371554109369e-07
unsupervised_full,PPP6R3,PC,True,8,0.1891671548441875,0.0,9.132036199654297e-06,2.2363740121946243e-05
unsupervised_full,GATAD2B,PC,True,7,0.18918211377245767,0.0,0.00032964934951050073,0.0005577164996302831
