"","logFC","logCPM","F","PValue","FDR"
"ARHGAP27",1.4297578693453,3.21018291644959,12.5712954013546,0.00110453049557251,0.235802727508737
"LINC02672",6.21794232948501,2.75268017518682,12.3722686355231,0.0011407242774988,0.240366901330104
"AC006041.2",-3.38560824418257,1.59774065472943,12.1012622905321,0.00116443318452733,0.242217031012255
"FBXL19",1.08288000374097,3.35646316596802,12.401253271575,0.00119154138112347,0.244718467199092
"IGKC",2.81876823367621,1.86043645434501,11.9904996716419,0.00122832581235861,0.249119828818981
"TLL1",2.41147740712034,0.865984718035276,11.5940163898982,0.00124438676894321,0.249261423779057
"AL157834.1",1.39300536984805,2.82973552736381,12.0211798835233,0.00130755775511292,0.256812798444726
"SPECC1",1.8557526060242,1.53665452381532,11.6343146614059,0.00131791904826858,0.256812798444726
"AC005332.5",1.41683288861964,1.23886096586695,11.4832390886916,0.00132957011213294,0.256812798444726
"ABI3BP",1.94024981104027,3.49752967099307,12.0706275176128,0.00137935993021392,0.258359217629251
"ARL6IP5",0.978316278398107,3.50628244691487,12.0343388479707,0.00138899647431298,0.258359217629251
"ZNF654",-0.661174974728281,6.29336975122205,12.0401474323356,0.00139458780452068,0.258359217629251
"LINC01554",-3.38302895144408,6.15947904702419,12.0205877514629,0.00141545352441642,0.258359217629251
"KCNAB2",2.26625758115179,4.49227632648875,12.0180546676867,0.00143304542589873,0.258359217629251
"LIPH",1.82043254404263,1.72822462833475,11.5643780270271,0.00143311738592497,0.258359217629251
"CCDC154",1.28240075067029,1.70582088108914,11.3812813978494,0.00149692108755329,0.264665352214533
"CDK14",-0.619880318904699,9.23747982713219,11.8542003836442,0.0015007218738821,0.264665352214533
"NOP10",1.50518863228958,1.98744782608443,11.3464890961685,0.00157800524698467,0.275302528304583
"TMC4",2.13863265835976,2.30669443606992,11.3410499020932,0.00161810506161231,0.279295261964465
"GPR157",0.709896257216144,4.55517795189642,11.6381944037443,0.00164475504496556,0.280906848469118
"LGALS3BP",1.47798034932167,2.31686244012886,11.2552836715369,0.00170176036264955,0.284604316122173
"NAF1",-0.915841014521293,4.23822125781933,11.522284592346,0.00170509643896921,0.284604316122173
"PRSS12",-3.07427830885375,1.95327657752191,11.1870624139358,0.00171902761047599,0.284604316122173
"ARHGEF17",1.89578983110787,1.14520443286811,10.9115514820301,0.00173705402405309,0.284683853942034
"RBM26",-0.555588950628324,7.41062246800636,11.4452999332338,0.00176970092739577,0.287133975469964
"ADRA1A",-0.788451353002644,10.4101451319623,11.350108641744,0.00183904987036816,0.293420757662731
"CAND1",-0.518918460378539,5.86143898813745,11.3458098003739,0.00184461739794136,0.293420757662731
"WNK2",2.20798080829538,1.51478845653546,10.775681403764,0.00192142185327457,0.302670578343494
"POLK",-0.497010235748633,6.69100934789528,11.1298630672046,0.002012502041389,0.309663631753997
"KATNAL1",-0.803266753838593,5.43610670060874,11.1301844278343,0.00201445351327022,0.309663631753997
"CHD1",-0.474737456171644,6.69165032755421,11.0957398389471,0.00204070622254036,0.309663631753997
"EPB41L1",2.49510979854429,4.74304712148019,11.1244426437314,0.00204215769477212,0.309663631753997
"ZNF727",2.19429833772435,1.76711947584466,10.6835700541825,0.00207551617029672,0.310009760677204
"ARHGEF16",1.62926231224212,2.80021786573406,10.871234047851,0.00208265417034301,0.310009760677204
"COL7A1",2.00493466503478,2.2864616068686,10.6691756632907,0.0021358854650145,0.315043106089639
"C6orf132",1.93190115173347,1.42197827956932,10.4767696789915,0.00215959748426717,0.315670893533647
"BSPRY",1.61772463420875,0.933188514787055,10.351375605832,0.00220122469821098,0.318882774361367
"THRB",-0.509666173418175,10.080482164607,10.857193907713,0.00224958271017365,0.323004243120065
"ABRACL",1.6209600653429,2.55785425292742,10.5542839179656,0.00238175836404514,0.329774051350661
"C6orf99",1.59970806809825,1.84328321742734,10.3608602477784,0.00238258497339211,0.329774051350661
"CORO2B",1.82026323292041,1.58409545080197,10.2677242236513,0.00240184416938714,0.329774051350661
"SHOC2",-0.569435014365376,6.44992173399622,10.6740710534783,0.00242751749132995,0.329774051350661
"AC093607.1",-1.08603977875988,3.88715549119104,10.6407722026494,0.00242966052585001,0.329774051350661
"SEL1L3",1.28934176823271,3.80605444571418,10.6637608110674,0.0024357820535925,0.329774051350661
"AL353740.1",3.2491217152573,2.25527645463871,10.5409766254041,0.00243900685128378,0.329774051350661
"LMBRD1",-0.601497930790172,7.32861632136314,10.6159479493526,0.00248562527798232,0.333299753183993
"EMSY",-0.525389837921301,6.19477913624933,10.5876168442727,0.00251671472190131,0.334702429203678
"FAM8A1",-0.661603139465266,4.54272389914784,10.3924035197311,0.00272875273684172,0.358888086539792
"LONP2",-0.545725904123048,9.40431891625982,10.3787130494585,0.00274281187864001,0.358888086539792
"KCNJ14",0.988337973410326,3.23799858006009,10.3264009129095,0.00276536057339661,0.35894380242688
"CNTLN",-0.573132214448474,8.93798588062188,10.3271582091502,0.00280249295502111,0.360876572977916
"USP24",-0.391081489325295,6.46170765239416,10.3073292597278,0.00282715690651677,0.36118599061602
"KTN1",-0.458081110610383,7.24985802294433,10.273886443388,0.0028660018591368,0.363288126285114
"ZNF607",1.60838251938415,1.57651142355157,9.88660638863618,0.00290315668812861,0.363614340529677
"SLC17A2",-0.722620848050958,6.32675922216511,10.2359005421811,0.00291339687327322,0.363614340529677
"MIOS",-0.643758490786749,5.30247668678008,10.1939942918598,0.00296765940987737,0.364099742135863
"PHIP",-0.564027058263237,6.88136954561282,10.1836199283509,0.00297685648845854,0.364099742135863
"PCTP",-0.736304543564409,5.48373121453872,10.180204813229,0.00298460805572079,0.364099742135863
"ACADL",-0.67060693122382,6.67565092109376,10.0261060026103,0.00318105679726381,0.384154225300235
"DLG2",-0.748008841666681,9.46524991954553,10.006391555118,0.0032062343678678,0.384154225300235
"PCA3",1.62386289962431,1.58987183196645,9.64127030851195,0.00323546190153498,0.384154225300235
"VWF",1.1788341349591,2.16326163582353,9.73779656855926,0.0032705601472773,0.384154225300235
