donor,lobe,stage,N_hep,E_raw,gene,k_raw_pos,frac_raw_pos,M_raw,UMIs_per_10k
52,Right,NASH w/o cirrhosis,148,1033211,ATF3,6,0.04054054054054054,6,0.058071391032422225
52,Right,NASH w/o cirrhosis,148,1033211,DUSP1,4,0.02702702702702703,4,0.03871426068828148
52,Right,NASH w/o cirrhosis,148,1033211,HSPA1A,0,0.0,0,0.0
52,Right,NASH w/o cirrhosis,148,1033211,HSPA1B,0,0.0,0,0.0
52,Right,NASH w/o cirrhosis,148,1033211,ACTB,17,0.11486486486486487,18,0.17421417309726667
52,Right,NASH w/o cirrhosis,148,1033211,GAPDH,25,0.16891891891891891,32,0.30971408550625185
52,Right,NASH w/o cirrhosis,148,1033211,B2M,47,0.31756756756756754,69,0.6678209968728556
52,Right,NASH w/o cirrhosis,148,1033211,ALB,147,0.9932432432432432,3931,38.04643969140863
52,Right,NASH w/o cirrhosis,148,1033211,TTR,90,0.6081081081081081,235,2.274462815436537
52,Right,NASH w/o cirrhosis,148,1033211,APOA1,93,0.6283783783783784,261,2.5261055099103666
52,Right,NASH w/o cirrhosis,148,1033211,KRT7,4,0.02702702702702703,4,0.03871426068828148
52,Right,NASH w/o cirrhosis,148,1033211,KRT19,1,0.006756756756756757,1,0.00967856517207037
52,Right,NASH w/o cirrhosis,148,1033211,EPCAM,2,0.013513513513513514,2,0.01935713034414074
52,Right,NASH w/o cirrhosis,148,1033211,SOX4,1,0.006756756756756757,1,0.00967856517207037
52,Right,NASH w/o cirrhosis,148,1033211,KRT23,0,0.0,0,0.0
52,Right,NASH w/o cirrhosis,148,1033211,NCAM1,4,0.02702702702702703,7,0.06774995620449259
52,Right,NASH w/o cirrhosis,148,1033211,MUC1,1,0.006756756756756757,1,0.00967856517207037
52,Right,NASH w/o cirrhosis,148,1033211,BCL2,9,0.060810810810810814,11,0.10646421689277408
53,Right,NASH w/o cirrhosis,105,455818,CYP2E1,89,0.8476190476190476,759,16.65138278874463
53,Right,NASH w/o cirrhosis,105,455818,CYP1A2,30,0.2857142857142857,55,1.206621941213379
53,Right,NASH w/o cirrhosis,105,455818,ADH4,94,0.8952380952380953,525,11.517754893400436
53,Right,NASH w/o cirrhosis,105,455818,ADH1B,76,0.7238095238095238,409,8.972879526477673
53,Right,NASH w/o cirrhosis,105,455818,AKR1D1,44,0.41904761904761906,102,2.237735236432085
53,Right,NASH w/o cirrhosis,105,455818,SLCO1B3,63,0.6,645,14.150384583320536
53,Right,NASH w/o cirrhosis,105,455818,GLUL,19,0.18095238095238095,39,0.8556046492240325
53,Right,NASH w/o cirrhosis,105,455818,CYP3A4,23,0.21904761904761905,63,1.3821305872080523
53,Right,NASH w/o cirrhosis,105,455818,LGR5,9,0.08571428571428572,19,0.41683303423734913
53,Right,NASH w/o cirrhosis,105,455818,AXIN2,1,0.009523809523809525,1,0.021938580749334163
53,Right,NASH w/o cirrhosis,105,455818,PCK1,19,0.18095238095238095,33,0.7239731647280274
53,Right,NASH w/o cirrhosis,105,455818,ALDOB,44,0.41904761904761906,192,4.212207503872159
53,Right,NASH w/o cirrhosis,105,455818,HAL,27,0.2571428571428571,104,2.281612397930753
53,Right,NASH w/o cirrhosis,105,455818,ASS1,37,0.3523809523809524,93,2.0402880096880773
53,Right,NASH w/o cirrhosis,105,455818,CPS1,90,0.8571428571428571,756,16.585567046496628
53,Right,NASH w/o cirrhosis,105,455818,ARG1,41,0.3904761904761905,74,1.6234549754507281
53,Right,NASH w/o cirrhosis,105,455818,FOS,2,0.01904761904761905,3,0.06581574224800249
53,Right,NASH w/o cirrhosis,105,455818,JUN,3,0.02857142857142857,4,0.08775432299733665
53,Right,NASH w/o cirrhosis,105,455818,JUNB,3,0.02857142857142857,4,0.08775432299733665
53,Right,NASH w/o cirrhosis,105,455818,JUND,6,0.05714285714285714,6,0.13163148449600498
53,Right,NASH w/o cirrhosis,105,455818,ATF3,2,0.01904761904761905,2,0.04387716149866833
53,Right,NASH w/o cirrhosis,105,455818,DUSP1,8,0.0761904761904762,10,0.21938580749334163
53,Right,NASH w/o cirrhosis,105,455818,HSPA1A,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,HSPA1B,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,ACTB,12,0.11428571428571428,14,0.3071401304906783
53,Right,NASH w/o cirrhosis,105,455818,GAPDH,6,0.05714285714285714,7,0.15357006524533914
53,Right,NASH w/o cirrhosis,105,455818,B2M,27,0.2571428571428571,38,0.8336660684746983
53,Right,NASH w/o cirrhosis,105,455818,ALB,105,1.0,2032,44.57919608264702
53,Right,NASH w/o cirrhosis,105,455818,TTR,33,0.3142857142857143,61,1.338253425709384
53,Right,NASH w/o cirrhosis,105,455818,APOA1,34,0.3238095238095238,99,2.171919494184082
53,Right,NASH w/o cirrhosis,105,455818,KRT7,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,KRT19,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,EPCAM,1,0.009523809523809525,1,0.021938580749334163
53,Right,NASH w/o cirrhosis,105,455818,SOX4,1,0.009523809523809525,1,0.021938580749334163
53,Right,NASH w/o cirrhosis,105,455818,KRT23,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,NCAM1,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,MUC1,0,0.0,0,0.0
53,Right,NASH w/o cirrhosis,105,455818,BCL2,7,0.06666666666666667,11,0.2413243882426758
54,Right,NASH w/o cirrhosis,838,6499937,CYP2E1,768,0.9164677804295943,10293,15.835538098292337
54,Right,NASH w/o cirrhosis,838,6499937,CYP1A2,179,0.21360381861575178,402,0.6184675328391644
54,Right,NASH w/o cirrhosis,838,6499937,ADH4,773,0.9224343675417661,9988,15.366302781088494
54,Right,NASH w/o cirrhosis,838,6499937,ADH1B,754,0.8997613365155132,6983,10.743181049293247
54,Right,NASH w/o cirrhosis,838,6499937,AKR1D1,595,0.7100238663484487,2652,4.080039544998667
54,Right,NASH w/o cirrhosis,838,6499937,SLCO1B3,634,0.7565632458233891,12080,18.58479551417191
54,Right,NASH w/o cirrhosis,838,6499937,GLUL,232,0.27684964200477324,541,0.8323157593681293
54,Right,NASH w/o cirrhosis,838,6499937,CYP3A4,313,0.373508353221957,1785,2.746180462979872
54,Right,NASH w/o cirrhosis,838,6499937,LGR5,64,0.07637231503579953,144,0.22154060877820816
54,Right,NASH w/o cirrhosis,838,6499937,AXIN2,49,0.05847255369928401,57,0.08769315764137406
54,Right,NASH w/o cirrhosis,838,6499937,PCK1,236,0.28162291169451076,549,0.8446235709669186
54,Right,NASH w/o cirrhosis,838,6499937,ALDOB,618,0.7374701670644391,2494,3.836960265922577
54,Right,NASH w/o cirrhosis,838,6499937,HAL,292,0.34844868735083534,1015,1.5615535965963978
54,Right,NASH w/o cirrhosis,838,6499937,ASS1,463,0.5525059665871122,1122,1.7261705767302051
54,Right,NASH w/o cirrhosis,838,6499937,CPS1,773,0.9224343675417661,8644,13.298590432491885
54,Right,NASH w/o cirrhosis,838,6499937,ARG1,600,0.7159904534606205,1919,2.9523363072595936
54,Right,NASH w/o cirrhosis,838,6499937,FOS,2,0.002386634844868735,2,0.0030769528996973357
54,Right,NASH w/o cirrhosis,838,6499937,JUN,59,0.07040572792362769,75,0.11538573373865008
54,Right,NASH w/o cirrhosis,838,6499937,JUNB,24,0.028639618138424822,24,0.036923434796368025
54,Right,NASH w/o cirrhosis,838,6499937,JUND,73,0.08711217183770883,82,0.12615506888759076
54,Right,NASH w/o cirrhosis,838,6499937,ATF3,30,0.03579952267303103,33,0.050769722845006034
54,Right,NASH w/o cirrhosis,838,6499937,DUSP1,27,0.032219570405727926,30,0.04615429349546003
54,Right,NASH w/o cirrhosis,838,6499937,HSPA1A,6,0.007159904534606206,6,0.009230858699092006
54,Right,NASH w/o cirrhosis,838,6499937,HSPA1B,6,0.007159904534606206,6,0.009230858699092006
54,Right,NASH w/o cirrhosis,838,6499937,ACTB,113,0.13484486873508353,132,0.20307889138002413
54,Right,NASH w/o cirrhosis,838,6499937,GAPDH,62,0.07398568019093078,70,0.10769335148940674
54,Right,NASH w/o cirrhosis,838,6499937,B2M,203,0.24224343675417662,278,0.42769645305792964
54,Right,NASH w/o cirrhosis,838,6499937,ALB,833,0.9940334128878282,19850,30.538757529496056
54,Right,NASH w/o cirrhosis,838,6499937,TTR,512,0.6109785202863962,1518,2.3354072508702775
54,Right,NASH w/o cirrhosis,838,6499937,APOA1,393,0.46897374701670647,731,1.1246262848393762
54,Right,NASH w/o cirrhosis,838,6499937,KRT7,2,0.002386634844868735,2,0.0030769528996973357
54,Right,NASH w/o cirrhosis,838,6499937,KRT19,3,0.003579952267303103,3,0.004615429349546003
54,Right,NASH w/o cirrhosis,838,6499937,EPCAM,9,0.010739856801909307,9,0.01384628804863801
54,Right,NASH w/o cirrhosis,838,6499937,SOX4,9,0.010739856801909307,10,0.015384764498486678
54,Right,NASH w/o cirrhosis,838,6499937,KRT23,0,0.0,0,0.0
54,Right,NASH w/o cirrhosis,838,6499937,NCAM1,7,0.008353221957040573,7,0.010769335148940674
54,Right,NASH w/o cirrhosis,838,6499937,MUC1,2,0.002386634844868735,2,0.0030769528996973357
54,Right,NASH w/o cirrhosis,838,6499937,BCL2,34,0.0405727923627685,48,0.07384686959273605
55,Right,NAFLD,646,6269278,CYP2E1,637,0.9860681114551083,14575,23.24829111103384
55,Right,NAFLD,646,6269278,CYP1A2,122,0.18885448916408668,337,0.5375419625673005
55,Right,NAFLD,646,6269278,ADH4,626,0.9690402476780186,13602,21.696278263621426
55,Right,NAFLD,646,6269278,ADH1B,623,0.9643962848297214,9830,15.679636474885944
55,Right,NAFLD,646,6269278,AKR1D1,520,0.804953560371517,3141,5.010146303928459
55,Right,NAFLD,646,6269278,SLCO1B3,579,0.8962848297213623,14717,23.47479247211561
55,Right,NAFLD,646,6269278,GLUL,190,0.29411764705882354,880,1.4036704067039298
55,Right,NAFLD,646,6269278,CYP3A4,431,0.6671826625386997,4005,6.388295430510499
55,Right,NAFLD,646,6269278,LGR5,75,0.11609907120743033,191,0.3046602814550575
55,Right,NAFLD,646,6269278,AXIN2,61,0.09442724458204334,72,0.11484576054850336
55,Right,NAFLD,646,6269278,PCK1,222,0.34365325077399383,606,0.9666184846165699
55,Right,NAFLD,646,6269278,ALDOB,548,0.848297213622291,4011,6.397865910556208
55,Right,NAFLD,646,6269278,HAL,151,0.23374613003095976,577,0.920361164395645
55,Right,NAFLD,646,6269278,ASS1,493,0.7631578947368421,2579,4.113711339647085
55,Right,NAFLD,646,6269278,CPS1,631,0.9767801857585139,13089,20.878002219713338
55,Right,NAFLD,646,6269278,ARG1,541,0.8374613003095975,2291,3.654328297453072
55,Right,NAFLD,646,6269278,FOS,0,0.0,0,0.0
55,Right,NAFLD,646,6269278,JUN,15,0.02321981424148607,16,0.025521280121889634
55,Right,NAFLD,646,6269278,JUNB,23,0.03560371517027864,24,0.03828192018283445
55,Right,NAFLD,646,6269278,JUND,75,0.11609907120743033,79,0.12601132060183007
55,Right,NAFLD,646,6269278,ATF3,19,0.029411764705882353,22,0.03509176016759825
55,Right,NAFLD,646,6269278,DUSP1,88,0.13622291021671826,104,0.1658883207922826
55,Right,NAFLD,646,6269278,HSPA1A,13,0.020123839009287926,13,0.020736040099035326
55,Right,NAFLD,646,6269278,HSPA1B,11,0.017027863777089782,11,0.017545880083799124
55,Right,NAFLD,646,6269278,ACTB,98,0.15170278637770898,117,0.18662436089131795
55,Right,NAFLD,646,6269278,GAPDH,105,0.16253869969040247,120,0.19140960091417225
55,Right,NAFLD,646,6269278,B2M,182,0.28173374613003094,265,0.42269620201879704
55,Right,NAFLD,646,6269278,ALB,641,0.9922600619195047,21255,33.90342556192276
55,Right,NAFLD,646,6269278,TTR,474,0.7337461300309598,1780,2.8392424135602217
55,Right,NAFLD,646,6269278,APOA1,437,0.6764705882352942,985,1.5711538075038305
55,Right,NAFLD,646,6269278,KRT7,4,0.006191950464396285,4,0.0063803200304724085
55,Right,NAFLD,646,6269278,KRT19,0,0.0,0,0.0
55,Right,NAFLD,646,6269278,EPCAM,3,0.0046439628482972135,3,0.004785240022854307
55,Right,NAFLD,646,6269278,SOX4,3,0.0046439628482972135,3,0.004785240022854307
55,Right,NAFLD,646,6269278,KRT23,0,0.0,0,0.0
55,Right,NAFLD,646,6269278,NCAM1,10,0.015479876160990712,10,0.01595080007618102
55,Right,NAFLD,646,6269278,MUC1,9,0.01393188854489164,10,0.01595080007618102
55,Right,NAFLD,646,6269278,BCL2,45,0.0696594427244582,58,0.09251464044184993
56,Right,NAFLD,505,3976590,CYP2E1,500,0.9900990099009901,10562,26.560445004388182
56,Right,NAFLD,505,3976590,CYP1A2,111,0.2198019801980198,261,0.6563412370900696
56,Right,NAFLD,505,3976590,ADH4,497,0.9841584158415841,7232,18.18643611737695
56,Right,NAFLD,505,3976590,ADH1B,487,0.9643564356435643,5580,14.03212299985666
56,Right,NAFLD,505,3976590,AKR1D1,293,0.5801980198019802,890,2.2380984713033025
56,Right,NAFLD,505,3976590,SLCO1B3,458,0.906930693069307,12594,31.670350727633476
56,Right,NAFLD,505,3976590,GLUL,166,0.3287128712871287,617,1.5515806256113907
56,Right,NAFLD,505,3976590,CYP3A4,447,0.8851485148514852,5977,15.030465801100943
56,Right,NAFLD,505,3976590,LGR5,70,0.13861386138613863,175,0.44007554211019995
56,Right,NAFLD,505,3976590,AXIN2,48,0.09504950495049505,56,0.140824173475264
56,Right,NAFLD,505,3976590,PCK1,419,0.8297029702970297,2203,5.539922395821546
56,Right,NAFLD,505,3976590,ALDOB,427,0.8455445544554455,2392,6.015203981300561
56,Right,NAFLD,505,3976590,HAL,129,0.25544554455445545,354,0.8902099537543473
56,Right,NAFLD,505,3976590,ASS1,371,0.7346534653465346,1372,3.4501922501439677
56,Right,NAFLD,505,3976590,CPS1,480,0.9504950495049505,5513,13.863636935163042
56,Right,NAFLD,505,3976590,ARG1,344,0.6811881188118812,839,2.1098478847454727
56,Right,NAFLD,505,3976590,FOS,4,0.007920792079207921,4,0.010058869533947428
56,Right,NAFLD,505,3976590,JUN,33,0.06534653465346535,44,0.1106475648734217
56,Right,NAFLD,505,3976590,JUNB,14,0.027722772277227723,14,0.035206043368816
56,Right,NAFLD,505,3976590,JUND,78,0.15445544554455445,89,0.22380984713033025
56,Right,NAFLD,505,3976590,ATF3,35,0.06930693069306931,39,0.09807397795598742
56,Right,NAFLD,505,3976590,DUSP1,38,0.07524752475247524,45,0.11316228225690855
56,Right,NAFLD,505,3976590,HSPA1A,4,0.007920792079207921,4,0.010058869533947428
56,Right,NAFLD,505,3976590,HSPA1B,6,0.011881188118811881,6,0.01508830430092114
56,Right,NAFLD,505,3976590,ACTB,77,0.15247524752475247,87,0.21878041236335655
56,Right,NAFLD,505,3976590,GAPDH,54,0.10693069306930693,65,0.1634566299266457
56,Right,NAFLD,505,3976590,B2M,129,0.25544554455445545,185,0.46522271594506853
56,Right,NAFLD,505,3976590,ALB,500,0.9900990099009901,12114,30.463286383559783
56,Right,NAFLD,505,3976590,TTR,321,0.6356435643564357,920,2.3135399928079083
56,Right,NAFLD,505,3976590,APOA1,342,0.6772277227722773,775,1.948905972202314
56,Right,NAFLD,505,3976590,KRT7,5,0.009900990099009901,5,0.012573586917434284
56,Right,NAFLD,505,3976590,KRT19,4,0.007920792079207921,4,0.010058869533947428
56,Right,NAFLD,505,3976590,EPCAM,3,0.005940594059405941,3,0.00754415215046057
56,Right,NAFLD,505,3976590,SOX4,4,0.007920792079207921,4,0.010058869533947428
56,Right,NAFLD,505,3976590,KRT23,0,0.0,0,0.0
56,Right,NAFLD,505,3976590,NCAM1,12,0.023762376237623763,13,0.03269132598532914
56,Right,NAFLD,505,3976590,MUC1,9,0.01782178217821782,9,0.022632456451381712
56,Right,NAFLD,505,3976590,BCL2,18,0.03564356435643564,23,0.05783849982019771
57,Right,NASH w/o cirrhosis,470,3588798,CYP2E1,448,0.9531914893617022,4406,12.277091104040963
57,Right,NASH w/o cirrhosis,470,3588798,CYP1A2,110,0.23404255319148937,240,0.668747586239181
57,Right,NASH w/o cirrhosis,470,3588798,ADH4,452,0.9617021276595744,5381,14.993878173137636
57,Right,NASH w/o cirrhosis,470,3588798,ADH1B,417,0.8872340425531915,3668,10.220692276355482
57,Right,NASH w/o cirrhosis,470,3588798,AKR1D1,341,0.725531914893617,1348,3.7561322760433993
57,Right,NASH w/o cirrhosis,470,3588798,SLCO1B3,361,0.7680851063829788,3842,10.705534276378888
57,Right,NASH w/o cirrhosis,470,3588798,GLUL,106,0.225531914893617,243,0.6771069310671707
57,Right,NASH w/o cirrhosis,470,3588798,CYP3A4,312,0.6638297872340425,1834,5.110346138177741
57,Right,NASH w/o cirrhosis,470,3588798,LGR5,48,0.10212765957446808,90,0.25078034483969286
57,Right,NASH w/o cirrhosis,470,3588798,AXIN2,24,0.05106382978723404,26,0.07244765517591127
57,Right,NASH w/o cirrhosis,470,3588798,PCK1,238,0.5063829787234042,634,1.7666082069818363
57,Right,NASH w/o cirrhosis,470,3588798,ALDOB,418,0.8893617021276595,2748,7.657159862438622
57,Right,NASH w/o cirrhosis,470,3588798,HAL,82,0.17446808510638298,171,0.4764826551954164
57,Right,NASH w/o cirrhosis,470,3588798,ASS1,307,0.6531914893617021,948,2.6415529656447645
57,Right,NASH w/o cirrhosis,470,3588798,CPS1,440,0.9361702127659575,4539,12.647688724748509
57,Right,NASH w/o cirrhosis,470,3588798,ARG1,273,0.5808510638297872,719,2.003456310441546
57,Right,NASH w/o cirrhosis,470,3588798,FOS,6,0.01276595744680851,6,0.016718689655979523
57,Right,NASH w/o cirrhosis,470,3588798,JUN,35,0.07446808510638298,39,0.1086714827638669
57,Right,NASH w/o cirrhosis,470,3588798,JUNB,27,0.0574468085106383,27,0.07523410345190785
57,Right,NASH w/o cirrhosis,470,3588798,JUND,80,0.1702127659574468,90,0.25078034483969286
57,Right,NASH w/o cirrhosis,470,3588798,ATF3,21,0.04468085106382979,23,0.0640883103479215
57,Right,NASH w/o cirrhosis,470,3588798,DUSP1,24,0.05106382978723404,25,0.06966120689991467
57,Right,NASH w/o cirrhosis,470,3588798,HSPA1A,19,0.04042553191489362,20,0.05572896551993174
57,Right,NASH w/o cirrhosis,470,3588798,HSPA1B,4,0.00851063829787234,4,0.011145793103986348
57,Right,NASH w/o cirrhosis,470,3588798,ACTB,161,0.3425531914893617,229,0.6380966552032185
57,Right,NASH w/o cirrhosis,470,3588798,GAPDH,106,0.225531914893617,135,0.37617051725953926
57,Right,NASH w/o cirrhosis,470,3588798,B2M,284,0.6042553191489362,595,1.6579367242179694
57,Right,NASH w/o cirrhosis,470,3588798,ALB,467,0.9936170212765958,10986,30.611920760098506
57,Right,NASH w/o cirrhosis,470,3588798,TTR,320,0.6808510638297872,1089,3.0344421725602833
57,Right,NASH w/o cirrhosis,470,3588798,APOA1,370,0.7872340425531915,1192,3.321446344987932
57,Right,NASH w/o cirrhosis,470,3588798,KRT7,11,0.023404255319148935,11,0.030650931035962458
57,Right,NASH w/o cirrhosis,470,3588798,KRT19,3,0.006382978723404255,3,0.008359344827989761
57,Right,NASH w/o cirrhosis,470,3588798,EPCAM,4,0.00851063829787234,4,0.011145793103986348
57,Right,NASH w/o cirrhosis,470,3588798,SOX4,17,0.036170212765957444,23,0.0640883103479215
57,Right,NASH w/o cirrhosis,470,3588798,KRT23,0,0.0,0,0.0
57,Right,NASH w/o cirrhosis,470,3588798,NCAM1,30,0.06382978723404255,31,0.0863798965558942
57,Right,NASH w/o cirrhosis,470,3588798,MUC1,5,0.010638297872340425,5,0.013932241379982935
57,Right,NASH w/o cirrhosis,470,3588798,BCL2,118,0.251063829787234,146,0.4068214482955017
6,Right,NAFLD,2811,26900302,CYP2E1,2689,0.9565990750622554,46384,17.24292909425329
6,Right,NAFLD,2811,26900302,CYP1A2,905,0.3219494841693348,2140,0.7955301022271051
6,Right,NAFLD,2811,26900302,ADH4,2729,0.9708288865172536,50425,18.745142712524196
6,Right,NAFLD,2811,26900302,ADH1B,2600,0.9249377445748844,27689,10.293192990918838
6,Right,NAFLD,2811,26900302,AKR1D1,1907,0.6784062611170402,6538,2.430455985215333
6,Right,NAFLD,2811,26900302,SLCO1B3,2411,0.8577018854500178,49300,18.326931794297327
6,Right,NAFLD,2811,26900302,GLUL,616,0.2191390964069726,2304,0.8564959605286215
6,Right,NAFLD,2811,26900302,CYP3A4,1668,0.5933831376734259,10531,3.9148259376418895
6,Right,NAFLD,2811,26900302,LGR5,285,0.10138740661686232,714,0.26542452943465095
6,Right,NAFLD,2811,26900302,AXIN2,198,0.07043756670224119,244,0.09070530137542694
6,Right,NAFLD,2811,26900302,PCK1,2384,0.848096762717894,15356,5.708486098037115
6,Right,NAFLD,2811,26900302,ALDOB,2743,0.975809320526503,39005,14.499837213723474
6,Right,NAFLD,2811,26900302,HAL,1118,0.3977232301672003,4347,1.6159669880286103
6,Right,NAFLD,2811,26900302,ASS1,2154,0.7662753468516542,10566,3.9278369439867253
6,Right,NAFLD,2811,26900302,CPS1,2779,0.9886161508360014,86183,32.03793028048533
6,Right,NAFLD,2811,26900302,ARG1,2196,0.7812166488794023,7946,2.9538701833161576
6,Right,NAFLD,2811,26900302,FOS,13,0.004624688722874422,13,0.004832659499510452
6,Right,NAFLD,2811,26900302,JUN,60,0.021344717182497332,66,0.02453504053597614
6,Right,NAFLD,2811,26900302,JUNB,46,0.016364283173247954,53,0.019702381036465686
6,Right,NAFLD,2811,26900302,JUND,239,0.08502312344361437,267,0.09925539125917619
6,Right,NAFLD,2811,26900302,ATF3,79,0.028103877623621487,87,0.03234164434287764
6,Right,NAFLD,2811,26900302,DUSP1,317,0.1127712557808609,377,0.1401471254858031
6,Right,NAFLD,2811,26900302,HSPA1A,67,0.02383493418712202,83,0.030854672189182114
6,Right,NAFLD,2811,26900302,HSPA1B,44,0.015652792600498042,52,0.019330637998041807
6,Right,NAFLD,2811,26900302,ACTB,307,0.10921380291711134,361,0.134199236871021
6,Right,NAFLD,2811,26900302,GAPDH,412,0.14656705798648167,479,0.17806491540503894
6,Right,NAFLD,2811,26900302,B2M,749,0.2664532194948417,988,0.3672821219627943
6,Right,NAFLD,2811,26900302,ALB,2811,1.0,155172,57.684110758310446
6,Right,NAFLD,2811,26900302,TTR,2442,0.8687299893276414,12389,4.60552450303346
6,Right,NAFLD,2811,26900302,APOA1,2556,0.9092849519743863,12086,4.492886362391024
6,Right,NAFLD,2811,26900302,KRT7,2,0.000711490572749911,3,0.0011152291152716426
6,Right,NAFLD,2811,26900302,KRT19,3,0.0010672358591248667,3,0.0011152291152716426
6,Right,NAFLD,2811,26900302,EPCAM,14,0.004980434009249377,14,0.005204402537934333
6,Right,NAFLD,2811,26900302,SOX4,13,0.004624688722874422,17,0.0063196316532059755
6,Right,NAFLD,2811,26900302,KRT23,0,0.0,0,0.0
6,Right,NAFLD,2811,26900302,NCAM1,29,0.01031661330487371,29,0.010780548114292545
6,Right,NAFLD,2811,26900302,MUC1,5,0.0017787264318747777,5,0.0018587151921194045
6,Right,NAFLD,2811,26900302,BCL2,62,0.022056207755247245,87,0.03234164434287764
60,Right,NAFLD,903,3434961,CYP2E1,884,0.9789590254706534,12030,35.02223169346028
60,Right,NAFLD,903,3434961,CYP1A2,365,0.40420819490586934,935,2.722010526465948
60,Right,NAFLD,903,3434961,ADH4,858,0.9501661129568106,6261,18.227281183105134
60,Right,NAFLD,903,3434961,ADH1B,828,0.9169435215946844,4724,13.752703451363786
60,Right,NAFLD,903,3434961,AKR1D1,503,0.5570321151716501,1229,3.5779154406702145
60,Right,NAFLD,903,3434961,SLCO1B3,786,0.8704318936877077,8894,25.892579275281438
60,Right,NAFLD,903,3434961,GLUL,161,0.17829457364341086,371,1.08007048697205
60,Right,NAFLD,903,3434961,CYP3A4,543,0.6013289036544851,1990,5.793369997505066
60,Right,NAFLD,903,3434961,LGR5,30,0.03322259136212625,35,0.10189344216717454
60,Right,NAFLD,903,3434961,AXIN2,37,0.04097452934662237,41,0.11936088939583303
60,Right,NAFLD,903,3434961,PCK1,155,0.1716500553709856,226,0.6579405122794698
60,Right,NAFLD,903,3434961,ALDOB,477,0.5282392026578073,1047,3.0480695414009067
60,Right,NAFLD,903,3434961,HAL,172,0.19047619047619047,361,1.050958074924286
60,Right,NAFLD,903,3434961,ASS1,500,0.5537098560354374,1042,3.0335133353770245
60,Right,NAFLD,903,3434961,CPS1,825,0.9136212624584718,5100,14.847330144359718
60,Right,NAFLD,903,3434961,ARG1,438,0.4850498338870432,801,2.3319042050259084
60,Right,NAFLD,903,3434961,FOS,0,0.0,0,0.0
60,Right,NAFLD,903,3434961,JUN,13,0.014396456256921373,13,0.0378461356620934
60,Right,NAFLD,903,3434961,JUNB,6,0.006644518272425249,6,0.017467447228658492
60,Right,NAFLD,903,3434961,JUND,31,0.03433001107419712,31,0.09024847734806887
60,Right,NAFLD,903,3434961,ATF3,11,0.012181616832779624,11,0.032023653252540564
60,Right,NAFLD,903,3434961,DUSP1,31,0.03433001107419712,32,0.09315971855284529
60,Right,NAFLD,903,3434961,HSPA1A,6,0.006644518272425249,6,0.017467447228658492
60,Right,NAFLD,903,3434961,HSPA1B,9,0.009966777408637873,9,0.026201170842987738
60,Right,NAFLD,903,3434961,ACTB,72,0.07973421926910298,80,0.2328992963821132
60,Right,NAFLD,903,3434961,GAPDH,59,0.06533776301218161,65,0.189230678310467
60,Right,NAFLD,903,3434961,B2M,78,0.08637873754152824,86,0.2503667436107717
60,Right,NAFLD,903,3434961,ALB,899,0.9955703211517165,14697,42.786511986598974
60,Right,NAFLD,903,3434961,TTR,458,0.5071982281284607,955,2.7802353505614765
60,Right,NAFLD,903,3434961,APOA1,307,0.3399778516057586,435,1.2663899240777405
60,Right,NAFLD,903,3434961,KRT7,2,0.0022148394241417496,2,0.00582248240955283
60,Right,NAFLD,903,3434961,KRT19,1,0.0011074197120708748,1,0.002911241204776415
60,Right,NAFLD,903,3434961,EPCAM,4,0.004429678848283499,4,0.01164496481910566
60,Right,NAFLD,903,3434961,SOX4,1,0.0011074197120708748,1,0.002911241204776415
60,Right,NAFLD,903,3434961,KRT23,0,0.0,0,0.0
60,Right,NAFLD,903,3434961,NCAM1,3,0.0033222591362126247,3,0.008733723614329246
60,Right,NAFLD,903,3434961,MUC1,0,0.0,0,0.0
60,Right,NAFLD,903,3434961,BCL2,16,0.017718715393133997,17,0.049491100481199056
62,Right,NASH w/o cirrhosis,408,1059266,CYP2E1,400,0.9803921568627451,3249,30.67218243576212
62,Right,NASH w/o cirrhosis,408,1059266,CYP1A2,73,0.17892156862745098,108,1.0195739313826744
62,Right,NASH w/o cirrhosis,408,1059266,ADH4,340,0.8333333333333334,1284,12.12160118421624
62,Right,NASH w/o cirrhosis,408,1059266,ADH1B,269,0.6593137254901961,623,5.881431104179686
62,Right,NASH w/o cirrhosis,408,1059266,AKR1D1,138,0.3382352941176471,246,2.3223628437049806
62,Right,NASH w/o cirrhosis,408,1059266,SLCO1B3,214,0.5245098039215687,759,7.165339017772684
62,Right,NASH w/o cirrhosis,408,1059266,GLUL,45,0.11029411764705882,67,0.6325134574318443
62,Right,NASH w/o cirrhosis,408,1059266,CYP3A4,127,0.3112745098039216,230,2.1713148538705105
62,Right,NASH w/o cirrhosis,408,1059266,LGR5,15,0.03676470588235294,22,0.20769098602239663
62,Right,NASH w/o cirrhosis,408,1059266,AXIN2,10,0.024509803921568627,10,0.09440499364654392
62,Right,NASH w/o cirrhosis,408,1059266,PCK1,52,0.12745098039215685,62,0.5853109606085724
