"","logFC","logCPM","F","PValue","FDR"
"NTF3",-2.07735374192849,4.68176495723797,13.5874064054857,0.000710779006972007,0.109865440601588
"AL390719.2",2.83010030181097,1.84225845689498,12.743484330837,0.00071924446600758,0.109865440601588
"ADGRG1",2.35071876306162,2.39765056613944,12.9348755055897,0.000722110241642978,0.109865440601588
"SLC25A16",0.609034715150243,7.5074822179305,13.6064288164829,0.000724449306524481,0.109865440601588
"NRSN2-AS1",1.61755012955198,3.27544191598308,13.2549099629864,0.000728305347263011,0.109865440601588
"ZIC4",-2.62565083784338,3.68161920338798,13.2245629503211,0.000732238312560616,0.109865440601588
"ARHGEF17",2.70452943003425,2.03588173044475,12.7431765658092,0.000734443768614,0.109865440601588
"MXI1",-0.944825689637674,5.13780374245235,13.5512446307187,0.000738002348999677,0.109865440601588
"FAM3B",4.07228834046877,1.6672321764916,12.5146123461958,0.00081422518098211,0.119476846399394
"CNKSR2",-2.05603847517896,4.79517574881795,13.2482597135413,0.000818912492059906,0.119476846399394
"CDON",-1.12032882980688,5.04216403904076,13.2572900869385,0.000826885488718836,0.119476846399394
"AP000640.2",-1.95339634638971,2.78707912748321,12.6841338901505,0.000838459868193096,0.119973024635241
"LINC01550",1.99840407726936,3.44983493300177,12.886767995988,0.000873199872000504,0.120391183550554
"ENPP2",2.97511414240136,4.33249718293931,13.2758222240964,0.000879533183116377,0.120391183550554
"PIGQ",1.17248437012174,4.23527015279702,12.9805968388542,0.000880626673497115,0.120391183550554
"CYP2C19",-1.85904405291588,9.22196357941115,13.3222053304378,0.000886115732536848,0.120391183550554
"ZC3H6",-0.875884109266597,6.11459509003382,13.0480047278452,0.000903305652520608,0.120391183550554
"TMED8",-1.18068059715977,5.07818408837612,13.0258288621251,0.000905784152573302,0.120391183550554
"POU5F1",1.33904428732521,3.60425703555606,12.7776371689769,0.000916240000163467,0.120391183550554
"NECAB2",1.76496823378881,6.80742817638148,13.2070420411459,0.000928911555635771,0.120391183550554
"RBM20",2.81315445938402,3.62522273079528,12.8385948333436,0.00092927905076979,0.120391183550554
"AL078587.2",1.80236262555133,3.13607266568776,12.6422067531721,0.000932242165532475,0.120391183550554
"THNSL1",-1.99656914075462,3.25211619939915,12.5527790417647,0.000935165676955517,0.120391183550554
"GATD3A",2.35536021144106,2.25647354607397,12.2437713358018,0.000953336848958318,0.120391183550554
"SLC22A15",2.6955848686445,2.50736667468168,12.3240896675766,0.000956603717235404,0.120391183550554
"KCNN2",-1.20464530548457,7.28128107556191,12.8879212735771,0.000959945292080073,0.120391183550554
"PRSS3",1.88875019462976,3.4700124066859,12.6480138273893,0.00096391366935577,0.120391183550554
"CRIM1",1.94571496729107,4.1049425469636,12.8149464833547,0.000974598297305171,0.120702770635997
"HK1",2.11834036063222,2.49461551511016,12.2761217455963,0.00098990760698826,0.121577152598275
"MCRIP1",1.52018526982084,4.46191122326033,12.6215702652959,0.00102037620574395,0.124283508431854
"ADRA1A",-0.945132837243041,10.48479664542,12.6760672779559,0.00104290120574079,0.125524980985506
"RRP9",1.66244044932197,3.02136666441298,12.2890391924785,0.00105269247224365,0.125524980985506
"AC012409.2",-1.74928333051188,4.49997752824918,12.5800923742269,0.00105612007342942,0.125524980985506
"SARS2",0.82695791907298,3.86282117236565,12.4626186173459,0.00106661703154805,0.125758414487641
"ZEB1",-0.629134321595756,7.89630109438074,12.576982850973,0.00108508278548893,0.12692023882965
"CNOT2",-0.624018799374241,7.30128233518121,12.5498343358296,0.0010973684662864,0.127346586268732
"AL109811.1",-2.19804997790979,2.85328569604968,12.0636486503246,0.00111370623137705,0.128232831547148
"ATP6V0D1",1.02513146436189,4.6339310977125,12.4031973350727,0.00114399151597865,0.129822576196213
"ZNHIT1",0.907099683529442,5.44119643316268,12.427619922509,0.00115090873113522,0.129822576196213
"ESRP1",2.60465176722806,2.75426427435306,11.9489135836503,0.00115393930531306,0.129822576196213
"ITGA3",2.0913386699688,1.78002618046469,11.6320246806971,0.0011826293472934,0.132042358487955
"NAF1",-1.0574597084429,4.29820381035541,12.2693419825647,0.00119351420258292,0.132255731711783
"ZNF451",-0.46997530308133,6.76121884805444,12.3021916870906,0.00121254111802729,0.133361425354375
"ADAMTS10",1.48395171721294,4.28174809386596,12.1770165268172,0.00123466892963474,0.134789264333014
"ARRB1",1.58635764037507,4.06792721074512,12.1105344257957,0.00125965248124237,0.135959319360812
"FAM169A",1.58913327207443,4.15708363986698,12.1111966103446,0.00127510834962458,0.135959319360812
"AKR1C4",-1.06566605966175,8.13279873192326,12.1641501508559,0.00127971891985938,0.135959319360812
"AC002451.1",-1.20020068291992,5.60714012023146,12.162675298119,0.00128385166704013,0.135959319360812
"RBMS2",1.39789194573704,3.50681159475956,11.9110149215822,0.0012915120579803,0.135959319360812
"HPGD",-1.00085259650244,7.37011037322628,12.1150266613851,0.00130584243087129,0.136492948554476
"NEDD4L",0.884980174325262,7.19003785233163,12.0849432440444,0.00132187792882917,0.13719603461327
"ORC3",-0.748419161633803,6.18669540530153,12.0461945174851,0.00134517560536968,0.137407890306083
"PDLIM7",1.82927058239094,2.4592879083268,11.5537364926101,0.00135450852675737,0.137407890306083
"LGSN",-1.5511185434298,4.30957223067931,11.9188188992388,0.00136601999131494,0.137407890306083
"AL022238.2",-1.6945400833729,4.06487808985878,11.8690028926336,0.00137175013327013,0.137407890306083
