"","logFC","logCPM","F","PValue","FDR"
"ISG20",0.978578304669057,1.94871419844755,11.2791967354497,0.00170576201636583,0.251398425854066
"HLTF",-0.598195454890937,4.71435255601355,11.4254010967871,0.0017089603570263,0.251398425854066
"PLSCR4",-0.854060338936948,5.92479508833278,11.4044156562203,0.00172194058913033,0.251403326013029
"ADRA1A",-0.766167150905263,10.4470022826747,11.3363759631336,0.00176993244749461,0.256481703473511
"CYTOR",2.11357072348432,1.80622260282427,11.0718929094899,0.00179631693692467,0.256613192843488
"IGKC",2.27796846078204,1.1158315098665,11.0222463439302,0.00179727027637833,0.256613192843488
"SHC4",1.28449884806626,1.117776762844,11.0200633606926,0.00181988919857953,0.257076265640879
"WFDC10B",2.52212152393825,-0.887236195954133,10.6660035702301,0.00183138063798302,0.257076265640879
"AC099329.2",1.85999148096333,0.779275415672951,10.9632553166318,0.00184023076135968,0.257076265640879
"MTRES1",0.514938262551363,5.16626273424831,11.2003058689936,0.00187467688219222,0.25713893113657
"CTSD",1.46819996184447,4.19847135377475,11.1947423311974,0.00187772817963989,0.25713893113657
"CAP2",0.863313524408496,5.5272718759716,11.1919464966111,0.00188040623243346,0.25713893113657
"AL499604.1",-1.37358199315457,1.14257919788254,10.8741616892266,0.00192357857132325,0.260526043785297
"RELB",1.25038456902741,3.40379099680453,11.1120986482226,0.0019320089764694,0.260526043785297
"SLC22A15",2.55144643259212,2.19583440299574,10.8543579382953,0.00201002249042327,0.269176667027856
"THBS1",2.40688267722258,1.03596457795782,10.7250043488495,0.00203175940231035,0.270224000507277
"ERICH3",-1.5739256519604,1.88358816854817,10.8072192763602,0.00205784112018478,0.271592773095039
"LINC01435",3.00778179826965,5.9856787287928,10.9465518140238,0.00208236601154356,0.271592773095039
"ZDHHC17",-0.49159675082185,5.70763307492909,10.9285458559187,0.0020972351021749,0.271592773095039
"RASEF",1.43384805593554,2.57861946608044,10.8394698313497,0.00210585694745796,0.271592773095039
"DDT",1.47553510964708,5.24991195479597,10.913025660821,0.00211198417640081,0.271592773095039
"DUSP8",2.0794095779326,0.389218496620951,10.587022862201,0.00214534473567812,0.27406778998288
"KCNN2",-1.01557661767074,7.28303552969485,10.8511703799189,0.0021646638137162,0.274728378658439
"LINC02732",1.6429071450322,1.21590685907751,10.5727623251328,0.0022177175202468,0.277247087365066
"SLC2A14",1.72338051579314,4.93439119138036,10.7777207407492,0.00223498759102982,0.277247087365066
"AC090164.5",2.67871821065665,0.885397328025868,10.4873614406421,0.00223878904024395,0.277247087365066
"NTF3",-1.36479307174756,4.75824384564968,10.770511724508,0.00224162080112861,0.277247087365066
"MROH6",-1.58576728298525,4.17819608327671,10.7240742414937,0.00227314270783126,0.279366361396629
"PREP",-0.488478136560385,5.81004771336496,10.7152775856606,0.00229236867117208,0.279957326143519
"AP1S3",0.838403284202075,3.75002518085197,10.6749567142768,0.0023248666203418,0.282151625211232
"AC008703.1",3.32218255877648,-0.210934732737015,10.1607773647722,0.00243175394119617,0.287867645414148
"LINC01979",2.46890182071588,0.64319754547266,10.3381517008521,0.00244165926357664,0.287867645414148
"SULT1C2",2.28392243881312,2.68474599857575,10.4920950399679,0.00244894424697973,0.287867645414148
