"","logFC","logCPM","F","PValue","FDR"
"MROH6",-1.86999584083709,4.14721370143061,31.8059793895463,1.80300417080672e-06,0.0203763948105241
"TRPM1",-3.36639193155849,2.3151626148453,30.1105979701885,1.93857813819085e-06,0.0203763948105241
"ZNF714",1.69205806149619,2.45280648188067,28.5829920154315,3.8270295812935e-06,0.0268172719526507
"LINC01291",4.32528610035123,0.379248492498149,24.0299179100597,1.09026140886554e-05,0.0572986883429286
"ZNF727",1.94696621235723,1.38225710026579,23.0219836310562,1.87546848252295e-05,0.078852196879195
"ZNF431",1.36963342336995,3.25169638019528,22.9467676419539,2.54179126435928e-05,0.0890558932656012
"LINC02541",1.39616303737006,2.02646914930934,21.2981489665209,3.62942322622361e-05,0.108996764373818
"CATSPERB",2.20617244958179,2.82180660527074,19.9122766737129,6.35633554877354e-05,0.167028607382897
"PELI2",-2.00774573535842,2.81341556637271,18.6042729349148,0.000101056811557553,0.170817459511625
"PARM1",2.88091143514331,0.10052878616756,17.3289616455514,0.000110811090002812,0.170817459511625
"CYP2C19",-1.29386589955747,9.04265223758146,18.3816430109797,0.000121291487990255,0.170817459511625
"ILDR1",1.78316699613391,0.436939696017219,17.41907978523,0.000124905633994198,0.170817459511625
"LINC00992",1.73152950454278,0.664092254715327,17.5022748769357,0.000125763196966993,0.170817459511625
"EFHD1",-1.52274579369169,5.64287313247254,18.101422541175,0.000134266228064246,0.170817459511625
"AC011029.1",2.50472822974242,2.21434720569182,17.4487072901099,0.000148522138579,0.170817459511625
"FCAMR",1.44192102527317,2.23864799317805,17.3738504274652,0.000153470143267762,0.170817459511625
"LINC02211",-3.17076368052633,2.07201679389947,16.9526339708169,0.000153527951767173,0.170817459511625
"AC114947.2",2.48695988559952,0.633942144918044,16.7288299055761,0.000164105168515556,0.170817459511625
"TMEM92-AS1",4.03687254609855,0.112486887342749,16.4061822834735,0.000175435844900536,0.170817459511625
"PLUT",1.74736568834011,1.01778398529449,16.6275904275121,0.000178021339160256,0.170817459511625
"MEIKIN",-1.43160527934091,2.80568397713608,16.9694707109938,0.000184684749363172,0.170817459511625
"LINC01639",3.82219983259278,0.420735322640357,15.6540091336039,0.000211084068046743,0.170817459511625
"ZNF430",1.27988980562222,2.72736277108853,16.513173261383,0.000227235813424198,0.170817459511625
"AL451127.2",-2.02505185461494,0.0937630787190474,15.5141194158798,0.000238304733760696,0.170817459511625
"UNC5B",2.0121598992882,0.663522187679114,15.7920250167749,0.000240194530827203,0.170817459511625
"LINC01205",-1.60603642321949,4.42838132162393,16.4161849322731,0.000245494655392034,0.170817459511625
"SCGB3A1",-4.32911683831012,-0.915935973960097,15.8192043238215,0.000255506249151964,0.170817459511625
"AC068506.1",2.24646897020522,0.671898401545471,15.7131456466267,0.000257582362202579,0.170817459511625
"LINC00857",1.12580004283346,1.03854388149394,15.7540075703773,0.000259877350616052,0.170817459511625
"UMODL1",3.5513418861386,0.824708593384722,15.2950346663481,0.000261649513390208,0.170817459511625
"AC098617.1",3.74248472907923,5.3371247188422,16.2186757601687,0.000262013666081284,0.170817459511625
"PTCHD1",3.24679345725721,2.31737307339737,15.7830765752437,0.000268774739815766,0.170817459511625
"SRXN1",1.06834780102348,0.436524054782936,15.4972726978161,0.000269881518542795,0.170817459511625
"AC098969.2",2.44587850721346,0.725106567323792,15.2170830597135,0.000293052097672656,0.170817459511625
"LINC02284",-1.48253879199767,0.607559388850366,15.2480010926987,0.000295653323883853,0.170817459511625
"KCNAB2",1.9835654650149,4.28572835483597,15.8131788883161,0.000305887518000457,0.170817459511625
"DPPA4",-1.67206657912951,0.431340723046786,14.9545984682535,0.000307473063201729,0.170817459511625
"PAQR5",1.80529081098698,1.80475915352566,15.2852752374605,0.000317710237610006,0.170817459511625
"AC004771.4",-1.01123015210783,1.45520936528783,15.3104979990812,0.000317732839608054,0.170817459511625
"AC005165.1",-2.05919634741145,0.512122119874289,14.8260602528574,0.00033407656501242,0.170817459511625
"NREP-AS1",4.29064189709199,5.60247066746579,15.4852330348951,0.0003403222285076,0.170817459511625
"C6orf99",1.09465520883589,1.62583189643437,15.1798488486404,0.000341277390328619,0.170817459511625
"AC010333.2",1.75994136984811,2.85767098603927,15.3093723271785,0.000354046944365865,0.173087787545563
"STX11",1.48933089239968,0.767784636038436,14.6325927742002,0.00037917577020272,0.17344386918059
"LINC00332",2.71077745665185,-0.793471250321384,14.2758804300936,0.000381681602950787,0.17344386918059
"RABEPK",-0.893789408028421,6.7343510756679,15.2009451659954,0.000385697151839892,0.17344386918059
"LINC01320",0.962395343430785,5.81499355010684,15.1460047824165,0.000394087622493329,0.17344386918059
"ZFP82",0.971415881227782,2.35150994258804,14.9784818371812,0.000396028242825056,0.17344386918059
"CABYR",1.53591496157616,2.05229573491069,14.6518190121354,0.000433471594582919,0.185968160435146
"THRA",-0.649649943562572,2.61632375151179,14.5254841893265,0.000470976991615671,0.196997921703099
"TMEM150B",2.44120162360457,2.93069367213199,14.4134092773816,0.000477922843062414,0.196997921703099
"DCUN1D2",-0.315202604094475,5.15064647403352,14.5002191562121,0.000504009049812243,0.201914838168062
"ASAP2",-0.732463428240944,4.42349860295782,14.472879243177,0.000509061289263974,0.201914838168062
"GRIN2A",1.56278507604576,2.49441526385387,14.2659852809223,0.000519970939519953,0.202422760936823
"AC093459.1",2.73136961102286,1.10431881486573,13.8657132528927,0.000539956430508732,0.206381165130083
"CYTOR",1.92496657180639,2.16117664147314,13.9221232184363,0.000556310656805693,0.207343309239891
"PLXDC2",-1.32686067648572,4.58662396371634,14.1531688860028,0.000575500197178015,0.207343309239891
"ZNF525",0.921443417476021,2.79190756137778,14.033718149315,0.000583961876781508,0.207343309239891
"AC104350.1",3.14394794994396,-0.323371847511865,13.3183498952926,0.000599399835261139,0.207343309239891
"SAMD12-AS1",1.45999649363346,2.75420382597888,13.8496736537989,0.000622861668800622,0.207343309239891
"SLC6A2",2.58287391087324,1.22364822736257,13.5307667410035,0.000639624269239265,0.207343309239891
"LINC02365",2.53424263727732,1.7989289599531,13.3863650056599,0.000650989046475337,0.207343309239891
"AL161782.1",2.69318665693962,1.9932480493624,13.5422038244134,0.00067489696629043,0.207343309239891
"PLAC4",3.916941944489,-0.398959907171334,13.1288417562692,0.000678684753266861,0.207343309239891
"GCNT4",0.869309012717257,2.63806534604161,13.620601460436,0.000679185701789445,0.207343309239891
"LINC02542",0.726204352277796,6.15129454238871,13.7109320783309,0.000682127356681109,0.207343309239891
"AC110760.1",4.21538645776581,-0.573878786420218,13.1061192981641,0.000682972492233491,0.207343309239891
"CAPN2",0.928784527151009,4.17644960693208,13.7084275260292,0.000683509393803291,0.207343309239891
"LINC00589",1.70341519119292,1.40439810814431,13.2838756951845,0.000693067399442835,0.207343309239891
"AL132718.1",2.79808614589307,-0.479725800629326,12.7470293859062,0.000703422257733803,0.207343309239891
"ZNF135",1.42659354958973,1.9550861378038,13.3744462924633,0.000713798129247223,0.207343309239891
"INSC",-1.22874374061591,1.33885133970188,13.22942659947,0.000715656230934812,0.207343309239891
"ESPNL",-1.38848649698556,1.2435363359602,13.1556701861375,0.000723246230933901,0.207343309239891
"AL110292.1",2.86025071286246,2.83645902759318,13.3494058657967,0.000729873698209112,0.207343309239891
"CDADC1",-0.431274779151133,5.04319477101051,13.4157163157373,0.000766721050122654,0.213522468021759
"IQSEC2",-0.6529369884771,2.67915216700257,13.2187431487974,0.00078957109153934,0.213522468021759
"SPATA6L",0.795815248675778,7.01199575736091,13.3011560453674,0.000800388948411079,0.213522468021759
"PIP4P2",1.51519251516178,1.19691259085006,12.9243627410452,0.000801533359893521,0.213522468021759
"AC017002.5",2.10666943075971,1.60605729514265,12.9767041371873,0.000809950510502887,0.213522468021759
"AL161640.1",5.0371066576909,-0.799253021435051,12.8556887924148,0.000812837091284837,0.213522468021759
"LINC01503",1.19235150024264,2.09693511139423,13.0107766721276,0.00082738641708474,0.213522468021759
"LINC01979",2.1111731614984,0.636411805116849,12.8131542043312,0.000839435614792085,0.213522468021759
"TNFRSF21",1.32706970219941,0.988284588910979,12.7543808320576,0.000843038951850729,0.213522468021759
"LINC01602",1.53421916083087,1.7022327039688,12.8137146807465,0.000878149448119224,0.219767353551932
"MAGI2-AS3",-0.471609326938042,5.13391414545749,13.0037078371734,0.000901579395087554,0.222976494629771
"TCF4",-1.25453578758142,3.88943116567838,12.9472504326872,0.000915268342972972,0.223729896581137
"GABRA5",3.64722782031337,1.91230764793082,12.6946553912818,0.000938188240402124,0.223801574605075
"IGF2BP1",-1.63300786807178,0.717804449213837,12.4203562225501,0.00095329851997095,0.223801574605075
"ZNF66",1.1047658828593,1.36500624542945,12.5336156991375,0.000957421998725954,0.223801574605075
"NT5DC3",-0.471152991148552,5.86209475694641,12.846273996577,0.000958649285071589,0.223801574605075
"EPB41L4A",1.11293337241507,6.26515135424627,12.8189009988012,0.00096879189844267,0.223801574605075
"MEX3A",-1.16168823125377,2.3962478824138,12.623426978558,0.000981444613704367,0.224260094231448
"AC093677.2",2.02407883469293,-0.364756332744358,12.1573100681289,0.00100979893746443,0.22797209577817
"A2M",1.27220793438656,8.87811571770838,12.6898353408097,0.00101937860351765,0.22797209577817
"AC010623.1",2.05320222966512,0.579174832223,12.0653866547929,0.00105851098965693,0.233550684676076
"ZNF382",0.971625907757842,2.29648138238945,12.4191916709549,0.0010831208579304,0.233550684676076
"BACE2",1.58435995687432,3.00672399019917,12.4471162327342,0.00108802698348785,0.233550684676076
"RGS16",2.06044463148542,0.165456498022465,12.0008665117526,0.00108876258673083,0.233550684676076
"ZNF607",1.02228758474268,1.51589223043514,12.2235717149735,0.00110429221685054,0.234489201844768
"AC104126.1",2.31868140868309,1.366186615342,12.1837123864568,0.00113013539734751,0.237577063230394
"PTCHD1-AS",1.88851987639833,4.78662691137111,12.260866578691,0.00121362929595122,0.252603119400857
"GUCY1A1",1.53134759251001,4.53392437009423,12.170209817581,0.00125483478465401,0.25778993779542
"LINC01255",4.14130356462406,-0.543904469975089,11.7234599389518,0.00126307504485436,0.25778993779542
"LINC00551",1.60024504195211,1.32836741363381,11.7672862007335,0.00131514435880336,0.26465322319104
"SLC26A4-AS1",1.34588707626502,0.00849932085373828,11.6086074397997,0.00132188128793927,0.26465322319104
"HBA2",-3.84596733880968,1.76925001171197,11.4391988037839,0.00139504982241639,0.275310626895653
"ZNF295-AS1",1.65292537391859,1.53984034478447,11.6748190287182,0.00140130516020525,0.275310626895653
"ART5",-3.00428568142866,-0.686282511792945,11.2420053069536,0.00144427413804165,0.280575888934468
"AL445193.2",1.95850653529202,0.00504547534799893,11.273959889027,0.0014547983966253,0.280575888934468
"TMPRSS3",2.06903464627466,0.538531557088202,11.3394561450321,0.0014951505696805,0.283149562982991
"HBA1",-4.67938597708651,1.50101152041876,11.3070005715604,0.00150694910155072,0.283149562982991
"S1PR3",1.48340596338429,1.02813299349014,11.395453129935,0.00150855061621611,0.283149562982991
"AC024579.1",1.86134427443782,0.497746390109845,11.2416135329344,0.00152479490671182,0.283665827689345
"AC010149.1",1.08987308771829,2.24081054282709,11.5621740032383,0.00154364188349556,0.284652979603891
"TSPAN5",-1.05060412884011,1.91519057347772,11.3973760354616,0.00158611287578702,0.285457482185235
"AL353740.1",2.54190625471076,2.40305231157284,11.4804350992982,0.00159417550518552,0.285457482185235
"FREM2",1.44119972655285,5.49354605308945,11.5738226878486,0.00160260939168071,0.285457482185235
"AL353586.1",1.20658431313694,0.313792580612794,11.1808271851709,0.00160464946655208,0.285457482185235
"LINC02842",1.6419169802146,0.0160165736482463,11.0199276878104,0.00161589955190005,0.285457482185235
"C9orf106",1.33097161424174,1.91237795387217,11.3784959301197,0.00165483726334272,0.288138997838376
"SUSD4",1.97341913933304,2.60729027224079,11.3628376980632,0.00165849199593014,0.288138997838376
"ENPP3",-0.969208466392219,4.13551307581381,11.455325087498,0.00168013107743526,0.289505864834788
"AC104051.1",1.04960846572621,0.738514747126879,11.0606997719466,0.00174630976457656,0.293152476645174
"AC107419.1",-1.5930814236467,0.988815855118916,11.0488258886259,0.00177172534588289,0.293152476645174
"PLCH2",1.34234185563436,2.97544201129606,11.2410303379291,0.00178776834985336,0.293152476645174
"EYA1",0.908958511393023,1.45285211290599,11.0638019844992,0.00178892612893923,0.293152476645174
"TNFRSF11B",1.46363992136089,1.1375640280419,11.0085425778845,0.00179569733276723,0.293152476645174
"NPIPA1",-0.650220138480225,3.76168558433378,11.2686770543289,0.00180958181403382,0.293152476645174
"AC073218.1",1.64636689385051,-0.0890767532198758,10.7871183864886,0.00181155735275615,0.293152476645174
"CWC25",-0.403841767589181,5.3658009620495,11.2744058918435,0.00181285424621219,0.293152476645174
"AL121839.2",2.57219634230359,0.133718574320688,10.7255126059186,0.00188151863973981,0.300138389377717
"LINC01429",-0.75992740186463,1.12753420173371,10.92346512527,0.00188989704710718,0.300138389377717
"SLITRK3",-1.88926054623123,-0.465999112939354,10.5481560267249,0.00189888715570528,0.300138389377717
"BIRC3",1.12375141204971,3.15948326901803,11.1147471678704,0.00191835317364797,0.300480904314724
