"","logFC","logCPM","F","PValue","FDR"
"ESRP1",2.46621361631618,2.39771553322259,14.762972241325,0.000407038506891119,0.0840758437058406
"FXYD2",2.82297115218602,2.00276575114256,14.6251458969519,0.000407941016934437,0.0840758437058406
"C14orf119",0.843930556428134,3.41572638363748,14.920431911685,0.00042440895801956,0.0862194994925361
"ARHGEF17",1.9565799237019,1.3692627814677,14.4722159015182,0.000429048386687415,0.0862194994925361
"DLG3",2.03680115512492,0.630674866354594,14.3174731097123,0.000430646344149762,0.0862194994925361
"NKD2",2.66978397025551,-0.839844337090085,13.7050868762215,0.000463700087743785,0.0919613513636779
"KIAA1522",0.699561564069669,5.15367119530614,14.6301756672846,0.000479620812287936,0.0935365161972254
"PODN",1.92512680581896,-0.300367402997663,13.784989843574,0.000480541515997543,0.0935365161972254
"C7",1.86957534409459,1.89427726086862,14.2656209552481,0.000489328439879932,0.0935768963261994
"WDFY3-AS2",-1.98401536684831,1.15140277058763,14.0935150181238,0.000489651726566546,0.0935768963261994
"AL359813.1",2.18920715386415,0.782939901915215,14.0179297901319,0.00050261794522073,0.095189499499371
"CXCL6",4.90697727493675,-1.16806011522849,13.8444364579668,0.000511498115927567,0.096006369580619
"LGR6",1.99863880053886,0.119701240389612,13.7517768744503,0.000519056915679992,0.0965629600126087
"ISG20",1.042318540327,2.07753676265442,14.1769100810323,0.000523833961325113,0.0965968204822503
"BAIAP2L2",1.00179588466486,2.83733038031668,14.2792838090259,0.000529858981657944,0.0968582218470721
"IL32",1.90358563704495,5.14474886433783,14.321197948203,0.000540077257198195,0.0978750353519006
"ZEB1",-0.582198147287029,7.80189074547182,14.1380795872444,0.000577888321481908,0.103019219038194
"ARHGAP22",1.63990825210758,1.77333578930056,13.8470823689906,0.00057826409697017,0.103019219038194
"GCNT4",1.15262739076765,2.63806534604161,13.9753823361591,0.000590848084020914,0.104376541363762
"SEMA4D",1.1062663104283,3.78641154443723,14.0243039210788,0.000602914286766441,0.105620534470034
"ATP5F1A",0.772716172109901,5.09026845325725,13.9903164849494,0.000613176813617107,0.106530603106271
"LINC00992",2.02477715193222,0.664092254715327,13.4707451147634,0.000622181801645812,0.106587464946289
"IGHG3",2.24487768830041,1.34013693922752,13.5539806354137,0.000623644666939091,0.106587464946289
