"","logFC","logCPM","F","PValue","FDR"
"ITPA",0.875773075128337,5.35121277246698,11.5666629058449,0.00158820162502315,0.27483107211196
"PRSS3",1.56295697744562,3.99774675459019,11.3287957597344,0.00166891046186078,0.275561940780102
"ARHGEF40",-0.929974146776025,6.29769174919684,11.4487021584959,0.00167376331821793,0.275561940780102
"PVR",0.671351643698735,6.13944037187513,11.4051932976338,0.00170405139509234,0.275561940780102
"TUSC3",1.50051207882019,2.94578188505799,11.0613451165557,0.00171187938670846,0.275561940780102
"EZR",0.820133969553696,5.51874063092011,11.3679727067084,0.00172764127479538,0.275561940780102
"RBM26",-0.551623402678451,7.45877969684381,11.3449649135521,0.00174331430962345,0.275561940780102
"C14orf119",1.08266515538034,3.75198181105361,11.1703724892097,0.0017559438179495,0.275561940780102
"ARHGAP10",1.39568753008461,5.75079812223386,11.3268114599255,0.00179166084459507,0.275561940780102
"MPC1",-0.928298984366464,7.3213442727801,11.2742248512825,0.0017952659870646,0.275561940780102
"NINL",0.802659092894652,7.0838121001092,11.2684390185365,0.00180049225340195,0.275561940780102
"PTPRD",-0.817871471524288,6.92533340050703,11.2573414521394,0.00180877270504041,0.275561940780102
"PTGDS",2.77549121022573,2.02566850699465,10.7523954447302,0.00180957407919689,0.275561940780102
"HLA-DRA",2.64117355236314,2.50066653787389,10.7633042084864,0.0018569371932402,0.276739436299603
"UGCG",0.807376812251829,5.50981619717954,11.1853203417414,0.00186171434106149,0.276739436299603
"ANXA11",0.817805123898489,5.2197695289158,11.1661026056528,0.00187182571177167,0.276739436299603
"AC011369.1",-3.11806305621234,2.88421488633073,10.7555809096518,0.00190522193553596,0.278968458022516
"ABRACL",1.63646864011401,3.00124088389188,10.7928450097425,0.00192619352369491,0.279353095036439
"PAQR5",2.0209424641039,2.29410397741192,10.5668965466359,0.00197962059621607,0.28439304187904
"AC005842.1",-3.15708556558341,2.82708451048418,10.6447695599321,0.00201963000142859,0.287429211792098
"GNPTG",0.733461355788659,5.17703099451776,10.9230245707454,0.00207329152808009,0.289126616722974
