signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
full,Healthy control,0,3750,4,0.5324259530258455,0.7917004645877047,0.9673654945330937,0.00847679715969959,0.009634763573310083,0.4642270532883238,0.4123242920052829,0.49540923835514583,0.0865040146976125,0.2705220375649619
full,NAFLD,1,7073,7,0.5247399905326605,0.800692744522846,0.989183722096062,0.007560313603058309,0.00972320230065684,0.45904533544683357,0.4388305655414405,0.47425791117870436,1.084019416009894,0.4962614417361082
full,NASH w/o cirrhosis,2,31903,27,0.48101801992291376,1.0286916420389383,0.9804841761933636,0.008627943019149565,0.014458714223777034,0.5135820637888882,0.490764724131722,0.5275238972116651,0.29336394254029907,0.23694593303333294
full,NASH with cirrhosis,3,3603,4,0.6271363620480958,1.0766326860001227,0.897598960168013,0.011872059721678905,0.018946284676011484,0.43086522954175255,0.4145946779353887,0.4467529870689006,0.2554945860174257,0.12705603273753618
full,end stage,4,23097,5,0.38212447505611524,0.8869434784645123,1.0702292279314949,0.008349813198422689,0.012437874571591493,0.5707992341233508,0.5396291524094309,0.5955204700887142,-0.791072270720785,-0.5429962248683322
