signature_set,metric,n_donors,rho_vs_stage,ci_lo,ci_hi,p_spearman,perm_p,expected_direction
unsupervised_top50,coord_spread,47,-0.6168049414242496,-0.8211735977970727,-0.3474833301492811,3.8953785386375785e-06,0.0004997501249375312,down
unsupervised_top50,coord_iqr,47,-0.5326483123498587,-0.7466988446670815,-0.2488411872467647,0.00011615199693826093,0.0004997501249375312,down
unsupervised_top50,pc_pp_anticorr,47,0.6073324877688626,0.35567099568996274,0.7862562333491291,5.995268162000839e-06,0.0004997501249375312,toward 0
unsupervised_top50,mean_entropy,47,-0.3338556625072124,-0.6395310076612564,0.015270116818753818,0.021824675581385598,0.022488755622188907,up
