signature_set,metric,n_donors,rho_vs_stage,ci_lo,ci_hi,p_spearman,perm_p,expected_direction
unsupervised_lasso,coord_spread,47,-0.5051330898270678,-0.7453111675606938,-0.213593269998164,0.0002931793604149414,0.0004997501249375312,down
unsupervised_lasso,coord_iqr,47,-0.48966785936929297,-0.7271119316479376,-0.1873837742173693,0.0004770909458257899,0.0004997501249375312,down
unsupervised_lasso,pc_pp_anticorr,47,0.6017263417279193,0.314869154702828,0.810976987942786,7.688043611540586e-06,0.0004997501249375312,toward 0
unsupervised_lasso,mean_entropy,47,-0.3338556625072124,-0.6395310076612564,0.015270116818753818,0.021824675581385598,0.022488755622188907,up
