signature_set,metric,n_donors,rho_vs_stage,ci_lo,ci_hi,p_spearman,perm_p,jt_z,jt_perm_p,expected_direction
paper2_top50,coord_spread,47,-0.3161995244012529,-0.5876397124960889,-0.01193362848802658,0.03036659666477727,0.03548225887056472,-2.2250072107269516,0.027486256871564217,down
paper2_top50,coord_iqr,47,-0.339397370087915,-0.6089415394923336,-0.028272733170376065,0.019601839176419736,0.025487256371814093,-2.3890630419326255,0.017491254372813594,down
paper2_top50,pc_pp_anticorr,47,0.5642875963280561,0.2984533392747194,0.7655288193383306,3.6104369220043494e-05,0.0004997501249375312,4.050128332890073,0.0004997501249375312,toward 0
paper2_top50,mean_entropy,47,-0.3338556625072124,-0.6395310076612564,0.015270116818753818,0.021824675581385598,0.022488755622188907,-2.2865281474290793,0.02048975512243878,up
