signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_top250,CCNL2,PP,True,12,-0.3384683822861112,1.0,3.7200898144569166e-11,1.398530005434931e-10
unsupervised_top250,SLC7A2,PP,True,9,-0.3369200692831048,1.0,1.074532627875727e-12,6.473088119733295e-12
unsupervised_top250,CRLS1,PC,True,13,-0.3365967754697603,1.0,4.887310847603643e-13,3.258207231735762e-12
unsupervised_top250,AKAP1,PP,True,14,-0.33442640315505884,1.0,3.6129673075711696e-15,5.645261418079952e-14
unsupervised_top250,OXR1,PC,True,9,-0.3343568505313069,1.0,3.4562000570246335e-10,1.0410241135616365e-09
unsupervised_top250,GPHN,PC,True,10,-0.3330501817542033,1.0,4.402230155339797e-12,2.2233485633029276e-11
unsupervised_top250,CPQ,PC,True,11,-0.33276020868312006,1.0,1.7404936936605142e-11,6.852337376616198e-11
unsupervised_top250,SCART1,PC,True,6,-0.33064447923854945,1.0,1.3598827416622343e-08,2.7639893123216143e-08
unsupervised_top250,DAAM1,PC,True,13,-0.32875015373429317,1.0,1.621717575458395e-13,1.266966855826871e-12
unsupervised_top250,ENC1,PC,True,11,-0.3286595793950737,1.0,3.8313925993293333e-10,1.1402954164670634e-09
unsupervised_top250,KDM4B,PP,True,10,-0.32742470417518776,1.0,4.76583546198586e-10,1.3774090930594973e-09
unsupervised_top250,NOTUM,PC,True,10,-0.32708962418193593,1.0,1.1629845193832907e-11,4.9279005058614016e-11
unsupervised_top250,AMACR,PC,True,9,-0.3265454771843476,1.0,5.3555223191931916e-08,9.954502452031954e-08
unsupervised_top250,SEMA6D,PC,True,7,-0.3253129637781559,1.0,7.378542558803143e-07,1.1601482010696765e-06
unsupervised_top250,APMAP,PP,True,8,-0.3246409626927883,1.0,1.8780514754457062e-09,4.625742550358882e-09
unsupervised_top250,TPRG1,PC,True,9,-0.32194886702050896,1.0,9.53342045014572e-10,2.5248841449108235e-09
unsupervised_top250,ACACA,PC,True,10,-0.3213803766046075,1.0,4.5731837000601484e-11,1.681317536786819e-10
unsupervised_top250,FBXO31,PC,True,8,-0.3212982175678005,1.0,1.0827923048456404e-08,2.2371741835653728e-08
unsupervised_top250,SLC22A23,PP,True,9,-0.3198510371482275,1.0,5.913922016181695e-09,1.3077727583701374e-08
unsupervised_top250,CCDC198,PC,True,7,-0.3196331737826517,1.0,4.137976713835987e-07,6.717494665318161e-07
unsupervised_top250,ACMSD,PP,True,10,-0.31832599358919694,1.0,2.9169561210558703e-12,1.568255979062296e-11
unsupervised_top250,LIPC,PP,True,12,-0.31397102765126106,1.0,5.3339298440926496e-17,1.5156043911764038e-15
unsupervised_top250,ECHDC2,PP,True,10,-0.31369931214391267,1.0,6.576509902796758e-10,1.8370139393287035e-09
unsupervised_top250,EML6,PC,True,13,-0.31266532269728065,1.0,2.434441872759627e-11,9.291762873128346e-11
unsupervised_top250,HPR,PP,True,8,-0.3118177091048834,1.0,1.9160638713190013e-09,4.6733265154121985e-09
unsupervised_top250,AOX1,PC,True,8,-0.30934488319314546,1.0,1.770048549282854e-08,3.525993126061462e-08
unsupervised_top250,GFRA1,PC,True,7,-0.3090100333372517,1.0,2.4291816542182485e-08,4.7077163841438924e-08
unsupervised_top250,AGPAT3,PC,True,11,-0.30868365672044795,1.0,1.2112558770308806e-08,2.4820817152272144e-08
unsupervised_top250,LONP2,PP,True,9,-0.3083666715675466,1.0,3.4168719013219585e-09,7.695657435409817e-09
unsupervised_top250,FMO3,PC,True,11,-0.3070199728378692,1.0,1.222815579773119e-12,7.193032822194817e-12
unsupervised_top250,KCNJ3,PP,True,9,-0.3068273083506848,1.0,5.645931210786753e-11,1.9880039474601246e-10
unsupervised_top250,HAMP,PP,True,9,-0.30579629298683314,1.0,1.5759444057736536e-12,8.954229578259395e-12
unsupervised_top250,MVB12B,PP,True,12,-0.30531479449225657,1.0,4.5390314127437604e-10,1.3272021674689358e-09
unsupervised_top250,DPF3,PP,True,9,-0.30526646564707605,1.0,1.8876173315480982e-07,3.188542789777193e-07
unsupervised_top250,BBOX1,PP,True,13,-0.3048038305479118,1.0,5.5507692521473523e-14,5.782051304320158e-13
unsupervised_top250,CAPN5,PP,True,12,-0.30341385991515507,1.0,1.3582741100828302e-11,5.674822389305965e-11
unsupervised_top250,PIEZO2,PP,True,13,-0.30309373294921566,1.0,3.5898214891121073e-13,2.492931589661186e-12
unsupervised_top250,HECTD4,PC,True,10,-0.3014044539299817,1.0,4.305232904745562e-08,8.062233904017905e-08
unsupervised_top250,ARMH1,PP,True,15,-0.3008932421454053,1.0,5.4561758082350534e-17,1.5156043911764038e-15
unsupervised_top250,SLC17A9,PP,True,10,-0.2988784662885452,1.0,2.710458716468089e-09,6.459492365678492e-09
unsupervised_top250,TMEM154,PC,True,10,-0.29757036554565836,1.0,1.4977821929416187e-12,8.607943637595511e-12
unsupervised_top250,CAPN3,PP,True,13,-0.2964417011305189,1.0,3.1485004959746646e-14,3.4983338844162943e-13
unsupervised_top250,ZC3H13,PP,True,9,-0.2958799299386766,1.0,9.707035976319504e-09,2.0307606645019883e-08
unsupervised_top250,ARHGAP32,PC,True,12,-0.2956973543013279,1.0,4.0417407648221307e-10,1.1957812913674943e-09
unsupervised_top250,TCF7L1,PP,True,12,-0.29425285881759816,1.0,2.7240091129928895e-12,1.4804397353222224e-11
unsupervised_top250,ASXL2,PC,True,9,-0.2928441624784468,1.0,5.474389908766858e-08,1.0137759090308995e-07
unsupervised_top250,TENM1,PP,True,7,-0.29180496445297727,1.0,3.0485528218018672e-06,4.367554185962561e-06
unsupervised_top250,POU6F2,PC,True,10,-0.2911780702897782,1.0,4.980939942874247e-12,2.394682664843388e-11
unsupervised_top250,BDH2,PP,True,11,-0.29082834519192624,1.0,5.616173746045068e-10,1.59550390512644e-09
unsupervised_top250,MTHFD2L,PP,True,10,-0.29035970184472093,1.0,7.533056521076936e-11,2.579813877081143e-10
unsupervised_top250,PITPNC1,PC,True,11,-0.29009608996191794,1.0,6.14174568480288e-09,1.3409925075988821e-08
unsupervised_top250,DOK6,PP,True,10,-0.28998595877532474,1.0,1.8915468672542472e-09,4.6361442824859e-09
unsupervised_top250,UROC1,PP,True,7,-0.28990863262303584,1.0,1.0611463042176455e-07,1.848686941145724e-07
unsupervised_top250,TBC1D19,PP,True,11,-0.2897563235351941,1.0,6.613164403680888e-09,1.4376444355828016e-08
unsupervised_top250,MAP3K13,PC,True,11,-0.2889654878867852,1.0,1.0192213910814832e-11,4.504636159093906e-11
unsupervised_top250,ATF7IP2,PC,True,11,-0.28648753618843714,1.0,2.7837392243023723e-09,6.5345991180806866e-09
unsupervised_top250,PRICKLE2,PP,True,8,-0.28432665100468274,1.0,3.2019365541336095e-07,5.283723686689124e-07
unsupervised_top250,CFHR4,PP,True,12,-0.28316407378450625,1.0,1.2511850111413014e-13,1.062411802990306e-12
unsupervised_top250,TCF7L2,PP,True,15,-0.28229630251993115,1.0,5.387896535462144e-16,1.1712818555352488e-14
unsupervised_top250,ADRA1A,PC,True,11,-0.282222881728869,1.0,3.244473388921509e-07,5.318808834297556e-07
