signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
paper2_top100,CLDN1,PP,True,14,-0.09240475198520413,0.9285714285714286,0.0001138974368767326,0.00019615669684326168
paper2_top100,CLMN,PC,True,10,-0.08476879444667786,1.0,0.00022998907926402375,0.00037198233689659496
paper2_top100,SS18L1,PC,True,6,-0.0838559162599342,1.0,0.0024111617952918053,0.0033975461660929983
paper2_top100,ORC2,PC,True,6,-0.0785719625201945,0.8333333333333334,0.19291730410975144,0.21486597942762736
paper2_top100,PGGHG,PC,True,9,-0.07849320440212249,0.8888888888888888,0.004824311374237151,0.006409442254343644
paper2_top100,PITPNM2,PC,True,8,-0.07788193400845003,1.0,0.0008185874829381676,0.00125832456054958
paper2_top100,MOGAT3,PC,True,10,-0.07275746545780612,0.9,0.0025106215641068136,0.003511094818976446
paper2_top100,VEGFB,PP,True,10,-0.07130788791962596,0.8,0.04350875006114647,0.05089702837341662
paper2_top100,TSPOAP1,PC,True,11,-0.06658250355419235,0.8181818181818182,0.007586522274915947,0.009799257938433099
paper2_top100,HP,PP,True,7,-0.06629797009338913,0.8571428571428571,0.007362770963650295,0.009644192952387007
paper2_top100,PRKACA,PP,True,9,-0.05853876121424368,0.7777777777777778,0.11915941918407025,0.134325163443861
paper2_top100,GHITM,PP,True,10,-0.05791728806436645,0.8,0.007472544496925416,0.009719533401595296
paper2_top100,DDIT4,PC,True,9,-0.05111401862872868,0.8888888888888888,0.012738763886657895,0.015691457502770654
paper2_top100,LAMA5,PC,True,12,-0.050278108602828116,0.8333333333333334,0.011652807917761366,0.014744369202065403
paper2_top100,PRSS53,PC,True,9,-0.04164872480225727,0.7777777777777778,0.029245312598020014,0.034869411174562326
paper2_top100,PFKFB1,PC,True,9,-0.02900446693724329,0.7777777777777778,0.18186100379901832,0.20377196811215306
paper2_top100,NUCB1,PP,True,7,-0.022737570970656925,0.7142857142857143,0.22342440687348086,0.24736273618135382
paper2_top100,PDIA6,PP,True,9,-0.011448566436102694,0.5555555555555556,0.5495040502017872,0.5774449341103526
paper2_top100,CRP,PP,True,11,-0.010895957822523119,0.5454545454545454,0.4333803142543957,0.4606213625789577
paper2_top100,RGL2,PC,True,12,-0.009381165836712668,0.5,0.6181673299569886,0.6423414713519546
paper2_top100,EEF1G,PP,True,7,-0.008763630592739026,0.5714285714285714,0.5745251449747052,0.600346499805029
paper2_top100,AGT,PP,True,10,-0.007655289076598504,0.6,0.7113928087276717,0.7310445437753975
paper2_top100,FAM118A,PC,True,12,-0.007517820361418286,0.5833333333333334,0.7042481668871918,0.7277231057834316
paper2_top100,SLC66A1,PC,True,10,-0.00690780293780605,0.7,0.745651777499791,0.757875577130935
paper2_top100,DUSP1,PC,True,6,-0.004510692216850967,0.5,0.9018077711043126,0.9116100294858812
paper2_top100,SERPINA11,PP,True,9,-0.0006372247734916462,0.5555555555555556,0.9811667777722336,0.9811667777722336
paper2_top100,HSPA8,PP,True,10,0.0008505876751776099,0.3,0.9719957291461517,0.9772497601145093
paper2_top100,SERPINA1,PP,True,6,0.004489212730104059,0.3333333333333333,0.7313135322124458,0.7473863570962358
paper2_top100,FTL,PP,True,10,0.010052399797553587,0.4,0.2940283858740994,0.319820349547266
paper2_top100,KAT2A,PC,True,12,0.013768351004768906,0.3333333333333333,0.5305037321276052,0.5606459896348555
paper2_top100,SULT2A1,PC,True,11,0.014416640968402904,0.2727272727272727,0.34318051770089203,0.3689686490888204
paper2_top100,ORM1,PP,True,12,0.014670489448139104,0.4166666666666667,0.2691982271385453,0.2945345308692319
paper2_top100,UGT1A1,PC,True,9,0.02215967049389484,0.2222222222222222,0.06036364251262424,0.06888121170152213
paper2_top100,TSKU,PC,True,13,0.023529951597133572,0.3076923076923077,0.37510450032643256,0.40097377621101415
paper2_top100,ETFB,PP,True,11,0.023953533084030663,0.2727272727272727,0.05841836775794992,0.06707294075912769
paper2_top100,TRPM7,PC,True,11,0.02975885254753626,0.2727272727272727,0.055710846341794885,0.06436159887934068
paper2_top100,NDUFS6,PP,True,14,0.029867226321577487,0.21428571428571427,0.020972659577442192,0.025330614814313295
paper2_top100,LRG1,PP,True,11,0.03186188956812002,0.09090909090909091,0.019296832912874297,0.02361322974864881
paper2_top100,ITIH2,PP,True,10,0.032618748573856576,0.5,0.25653050815473377,0.2823353521702987
paper2_top100,MRNIP,PC,True,8,0.032621970496868616,0.5,0.3023587562313496,0.3269693526687851
paper2_top100,FGA,PP,True,15,0.04033847611069579,0.06666666666666667,0.0001599683041445457,0.0002656616479543348
paper2_top100,ANAPC11,PP,True,11,0.04412862918121863,0.18181818181818182,0.020924837268231966,0.025330614814313295
paper2_top100,SREBF1,PC,True,13,0.05164990428526054,0.15384615384615385,0.029751492887614556,0.03502888504912962
paper2_top100,SERPINE1,PC,True,12,0.05475658158955873,0.25,0.04425646026385523,0.0514481350567317
paper2_top100,MBD6,PC,True,11,0.05836367085257947,0.18181818181818182,0.011874998743243893,0.014923984907049758
