signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
unsupervised_elasticnet,Healthy control,0,3750,4,-0.06804225678522716,1.4365688002650188,1.8930029967567101,0.016249683254308905,0.014061170126399219,0.6886376492257884,0.6343784312930439,0.7195140886353129,-0.06005555752185008,0.17425525637774802
unsupervised_elasticnet,NAFLD,1,7073,7,-0.24009100903779773,1.6427815712360851,2.309766593888863,0.01540488687876271,0.01608051138016874,0.7636717076282382,0.747917367350575,0.7744605706582969,0.5702794444853017,0.4334896351014021
unsupervised_elasticnet,NASH w/o cirrhosis,2,31903,27,-0.08798852986448834,1.4070975989841956,1.957363227945927,0.012268981758338354,0.013979837096268467,0.6964600693992555,0.6839053369160558,0.7093225674065033,0.24660512310871852,0.06523487865381133
unsupervised_elasticnet,NASH with cirrhosis,3,3603,4,0.30516535489976226,1.2172015789431543,1.6159206600051248,0.01477967892248851,0.014174624281503694,0.5716633669125571,0.529932374662011,0.5903842016608323,0.1843223439865523,-0.2317609398487517
unsupervised_elasticnet,end stage,4,23097,5,0.15022075222645312,1.1739339369586317,1.5404178727198994,0.00936913915717409,0.013943165938264362,0.5666676070544444,0.5396734322289253,0.5866966667811537,-0.5342656976256048,-0.21499255608547707
