signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
supervised,Healthy control,0,3750,4,-0.0050422351816700565,0.7873048262402502,1.999958089591857,0.06410140718122803,0.01371818143649612,0.45202608331847705,0.4087569472595162,0.48866470832531256,-0.08558147977464965,0.12656571534665573
supervised,NAFLD,1,7073,7,-0.17478468137407174,0.6584980420800172,0.9999999999999944,0.02348278476043954,0.020208782928884714,0.4271709453124027,0.3888506980104807,0.45274074210397697,0.8553849215648195,0.12619182686386352
supervised,NASH w/o cirrhosis,2,31903,27,0.03805479006415484,0.7193574231071567,1.0000000068846628,0.024860832716217994,0.018189110002085982,0.3139166570080121,0.27586851195276574,0.34071585443420105,0.3978133758093243,0.035145799428948146
supervised,NASH with cirrhosis,3,3603,4,0.2665241924967033,0.752319046450546,1.3662393699510913,0.021885130771849698,0.02019972503587468,0.1882486345951359,0.13936433425296438,0.2282602270849903,0.2162466145132263,0.0801624807981473
supervised,end stage,4,23097,5,0.14796688899673682,0.643997574485183,0.999999424574499,0.020638750434196315,0.015408132770851159,0.22119056976190588,0.18334477728470477,0.24812433496265002,-0.8312674235445754,-0.12024323857884232
