signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
unsupervised_p2,Healthy control,0,3750,4,-0.471094377976489,3.620386187468092,4.87160665,0.07576745690209011,0.051714959605619976,0.6906936916176847,0.6415891357517607,0.7219001816277462,-0.10417131250530642,0.07458609638880552
unsupervised_p2,NAFLD,1,7073,7,-0.6097493066730096,4.0063831241964,5.8313686,0.0621899906442928,0.06227354941819867,0.7386850879955398,0.6989760831323566,0.7675216077310936,0.6631087380175018,0.030181102184856156
unsupervised_p2,NASH w/o cirrhosis,2,31903,27,-0.4538337718606723,3.393793717114152,4.857662449999999,0.04778467321438522,0.0479844031738648,0.6652554018622897,0.6361444661912851,0.6877450909647862,0.26476414640953383,-0.10847776873429646
unsupervised_p2,NASH with cirrhosis,3,3603,4,-0.14271148095938796,2.913556675708329,3.8180756,0.032822915423408455,0.038347900659993585,0.5015966528234237,0.47367581085386434,0.5297601472171761,0.17123099500263506,-0.3627430720225212
unsupervised_p2,end stage,4,23097,5,0.26068362971745346,2.5383953406051574,3.44269757,0.031917487046827404,0.05775252235369238,0.4352155516897379,0.3709287145363303,0.4621930655331338,-0.5785704429146964,0.18506995485196762
