signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
unsupervised_combined,Healthy control,0,3750,4,-0.49766901350890763,4.568132208206537,6.37909455,0.08683592631904079,0.056641158575671015,0.720422412579727,0.6987670090273429,0.7419896485994416,-0.21729269631154158,0.3093453145535678
unsupervised_combined,NAFLD,1,7073,7,-0.5754472928419181,4.015864168215878,5.7957497,0.056028353407184484,0.06375101283548404,0.7349933954077982,0.6984460043146982,0.754089762635429,0.6709055923812778,0.038614075751158425
unsupervised_combined,NASH w/o cirrhosis,2,31903,27,-0.42381021197925006,3.4733958735949084,4.97973945,0.04420279802291067,0.049264365358272784,0.655111004449681,0.6289946505825277,0.6772930958332847,0.2887229960312547,-0.0723613822713226
unsupervised_combined,NASH with cirrhosis,3,3603,4,-0.10012602927268241,2.8388792930422935,3.7125050300000004,0.030702158285065607,0.0386644153444718,0.4817165001585198,0.44710500143975945,0.5082190890763492,0.17532687075677,-0.3890716181741899
unsupervised_combined,end stage,4,23097,5,0.2876568364713397,2.445573608139487,3.31112133,0.02893184144236846,0.051570468570856814,0.34505279883463424,0.2730075650670393,0.39686127658865816,-0.5963242023408347,0.09859323425205815
