signature_set,metric,n_donors,rho_vs_stage,ci_lo,ci_hi,p_spearman,perm_p,jt_z,jt_perm_p,expected_direction
paper2_full,coord_spread,47,-0.042207191457676915,-0.3372708918973904,0.23605319211188797,0.7781799013394778,0.7671164417791104,-0.3383651518617023,0.7381309345327336,down
paper2_full,coord_iqr,47,-0.07558631386237409,-0.38994121707823504,0.22016265677491936,0.6135845979272702,0.6366816591704147,-0.6049558775709223,0.5602198900549725,down
paper2_full,pc_pp_anticorr,47,-0.03969409150828852,-0.3298515157856974,0.25652206331889876,0.791082212723506,0.7906046976511744,-0.2973511940602839,0.7671164417791104,toward 0
paper2_full,mean_entropy,47,-0.3338556625072124,-0.6395310076612564,0.015270116818753818,0.021824675581385598,0.022488755622188907,-2.2865281474290793,0.02048975512243878,up
