signature_set,gene,program,mean_slope_trend_rho,q_trend,level_rho_central,level_q_central,level_rho_portal,level_q_portal
paper2_full,WDR33,other,-0.1445934609341698,5.199973860748484e-05,-0.2090540113069392,0.6114917174684493,-0.245602286116076,0.5085052863511903
paper2_full,MAT2A,other,-0.1440306983814008,3.3397917070139022e-06,0.1325809733735857,0.8167594997382011,0.1715801833203702,0.7038072685690983
paper2_full,ARRDC3,other,-0.1435581496729688,8.121597833201393e-05,-0.107713382234026,0.8822845073769475,-0.0914561603727121,0.920939641016389
paper2_full,DUS1L,other,-0.1429969980817058,0.0065372655710044,-0.2401558174954136,0.5285634786233309,-0.0424228734373819,1.0
paper2_full,SHFL,other,-0.1426603071269479,7.453481960819115e-05,-0.08914927519948,0.9346291241855542,0.0751117313942687,0.960973303923416
paper2_full,NFKBIA,other,-0.142617182926633,0.0001390635412658,0.0250061292517578,1.0,0.1099072046417104,0.8740893230046173
paper2_full,SLC46A1,other,-0.1419930761613644,0.0028963331658077,-0.4510108242609283,0.0993917224988623,-0.3324093644682531,0.303160171761036
paper2_full,C3,other,-0.1419395169216838,0.0004149552001459,-0.0894263514238762,0.9338079349356904,-0.1121591037454071,0.8684545571851882
paper2_full,ASB9,other,-0.1418559003482762,2.6085784881674247e-06,-0.2877178966114133,0.4157481841841935,-0.2749496163707033,0.4315043434799903
paper2_full,C11orf24,other,-0.1417968317597222,0.0441256153098141,0.1465040536494952,0.7812240127119281,0.0488153612156176,1.0
paper2_full,GALE,other,-0.1413779817681575,0.0023874847175603,-0.5320556198968193,0.0276710305501204,-0.2928921672937056,0.3875318366340666
paper2_full,CITED2,other,-0.1406344610730721,0.0003313687669973,-0.3883223284912861,0.2024024541487877,-0.1359309175858267,0.8047307449943087
paper2_full,PRODH2,other,-0.140628152412629,0.001051342168891,-0.2789464889108828,0.4378386438534835,-0.2599127417105354,0.4719142624772616
paper2_full,BAG6,other,-0.1403791856344262,0.0001270512759721,-0.2049671369970952,0.6213503532328675,-0.0162717870718725,1.0
paper2_full,LRPAP1,other,-0.1403362266609324,0.0307476442939567,-0.2314279164269331,0.5494387064945834,-0.3111979277495622,0.3491774442134923
paper2_full,CA2,other,-0.1399152287206929,0.0009799095371513,-0.4034922517769785,0.1753027103337239,-0.2495975909774733,0.499800211454458
paper2_full,SLC25A44,other,-0.1395000609268562,0.0158797944477386,0.0050566410952308,1.0,-0.0127123336499004,1.0
paper2_full,FAM114A1,other,-0.1392762966033829,0.0003803239319291,-0.2625297226154075,0.4786059415284555,-0.3401094065647643,0.2881943394812911
paper2_full,AP5Z1,other,-0.1388729366262991,0.0066447839582286,0.0089357082367777,1.0,-0.0858627335667559,0.9325183383661496
paper2_full,ANXA6,other,-0.1370513994377086,0.0102600374317754,-0.1357673499541421,0.8077069774686437,-0.2647071075442121,0.458247257289124
paper2_full,IDH3B,other,-0.1366739741705843,0.0035170608155058,-0.0861707057872208,0.9424182708009986,-0.063053174903506,0.9929708144796738
paper2_full,PKLR,other,-0.1363071706276756,0.0001729877918442,-0.3514019215904914,0.2776468724040832,-0.1572697277259108,0.7456626331680504
paper2_full,RXRB,other,-0.1352706477031196,0.0025207517195765,-0.1862644918503511,0.674738616899434,-0.0512125441324559,1.0
paper2_full,ALDH8A1,other,-0.1348696972838439,0.0020491824444806,-0.2782537983498923,0.4390870444866436,-0.2809062527095138,0.4156694313236436
paper2_full,ALDH5A1,other,-0.1343776217692784,9.453386773685969e-05,-0.369550414288443,0.2401830789903383,-0.3210772270431991,0.3263056575759651
paper2_full,SLC25A38,other,-0.1343327101151712,0.0006835343430684,-0.2269254277804946,0.5605308184638068,-0.192355768599636,0.6453822633377968
paper2_full,TIMM10B,other,-0.132078497306519,0.0106522021726015,0.0236929397145306,1.0,0.1239974815444958,0.8343694548198441
paper2_full,HECTD3,other,-0.1316853633736146,3.674922474577057e-05,-0.1616047078790886,0.747350754389937,-0.1159364828870918,0.8583786891634407
paper2_full,C2orf72,other,-0.1315940755549402,0.0265538944679127,-0.2750674217693359,0.4483790817120947,-0.4168919018101628,0.1619342299445388
paper2_full,SCP2,other,-0.1314415711990372,0.0071083208515519,-0.0431546219497094,1.0,-0.0997373377217901,0.9002490459604381
paper2_full,HOOK2,other,-0.1309389512091595,0.0009716508788434,-0.0414228955472331,1.0,0.0971222290852391,0.9068808724708248
paper2_full,STEAP3,other,-0.1304986217308479,0.000189213113732,0.0041561433659431,1.0,-0.1312639251735431,0.8148635915696446
paper2_full,SMLR1,other,-0.1303751146820531,8.271826634092584e-05,-0.3500165404685103,0.2811832865779386,-0.2832681174062739,0.4096066235771808
paper2_full,F12,other,-0.1301925390447044,0.000229299049552,-0.1891045231504122,0.6664071528157649,-0.1307554318275471,0.8162555105359639
paper2_full,ILVBL,other,-0.1277098683682075,0.0012249320299426,-0.1560631833911644,0.761263242333684,0.1391864776001075,0.7963684050421505
paper2_full,CLDN1,other,-0.1277009185820629,0.0215651948781167,0.2360689431855696,0.5370033873276178,0.1843651588768415,0.666145044061999
paper2_full,VIL1,other,-0.1266040002475106,0.0005476664802905,0.2887916000897995,0.413682811080712,0.4608193339149896,0.0997784663556474
paper2_full,TFR2,other,-0.1264363137998386,0.0054255476815563,-0.3136502860165079,0.3612057898454593,-0.367132195809124,0.238018331095324
paper2_full,PRDX6,other,-0.124903215433278,0.0004865415070993,0.1440103676299293,0.7886567826635893,0.2132766376920435,0.5904223763523477
paper2_full,CGN,other,-0.1246562013356885,0.0242564487708348,-0.4494869050267492,0.1005500242001219,-0.4029446557485578,0.181494160002535
paper2_full,ADRA1B,other,-0.123920115847554,1.1873047182880136e-05,-0.2968871744405373,0.3950770491497787,-0.1863991322608255,0.6611274658614581
paper2_full,DMRTA1,other,-0.1237034326735577,0.0133720122376574,-0.1084060727950165,0.8810177980874419,-0.1589404915770406,0.7404015239589377
paper2_full,FURIN,other,-0.1236866954111576,0.0002978978768081,-0.2734742334790577,0.4521001909727797,-0.2503966519497528,0.4970276159199475
paper2_full,PIGL,other,-0.1236144462284634,1.169678336752238e-05,-0.1948538548066335,0.6513229723316909,0.0188868957084234,1.0
paper2_full,DDTL,other,-0.1235285282814758,0.0134424614437488,-0.2542867049396203,0.4981564481598588,-0.1704179128152364,0.7068719791550975
paper2_full,ALDH1L1,cyp_xenobiotic,-0.1234855693079819,0.0007286820116119,-0.1705404161158663,0.7205589611834308,-0.2182889292454329,0.5766466406714275
paper2_full,IL27,other,-0.1231547852120795,0.0112005579364691,-0.2905144212794245,0.4089240125658326,-0.1960605058347498,0.6324967158947679
paper2_full,EHHADH,other,-0.123070299230875,0.0005017103419907,-0.2690410138887184,0.4628708023504224,-0.3055318590370351,0.3599823635129837
paper2_full,NECAB2,other,-0.12301302059955,8.501097200348313e-05,0.1627822818327724,0.7442694222391882,0.1324261956786769,0.8118126285762091
paper2_full,AGFG2,other,-0.1225322105500614,0.0001219834623534,-0.1215671934538364,0.8436241932834563,-0.1332978985575272,0.8089975498064114
paper2_full,MBNL3,other,-0.1225261522332867,0.0021603335386163,-0.281786520210944,0.432243670921195,-0.1879246122988136,0.6578756218124555
paper2_full,ADRB2,other,-0.1223436534685607,0.0012886554681191,0.1111418425735401,0.8741943311681379,0.2467430275186194,0.5053709593834952
paper2_full,GSTZ1,other,-0.1220034847224452,0.000107447083919,-0.4440146495949241,0.1094110702581548,-0.3731614740545053,0.2306073428800459
paper2_full,EIF6,other,-0.1219720916264305,4.518267693756203e-05,-0.1946460476383364,0.6517240565370154,-0.0983571414969438,0.9037836111014652
paper2_full,PIPOX,other,-0.1214101139010618,0.0123099476672898,-0.2700800497302041,0.4602266297030095,-0.2688476962187511,0.4464605816628485
paper2_full,CFI,other,-0.1213827275554595,0.0011647271555353,-0.3102561022676544,0.36853770585231,-0.2582419778594056,0.4773477701142476
paper2_full,NADK,other,-0.1211857299770093,6.704726384766976e-05,-0.247221261217517,0.5137186778629429,-0.1061298255000257,0.8829175598942809
paper2_full,AMN,other,-0.120983209101967,5.625421907132203e-05,-0.1909055186089876,0.6603908664458209,-0.2723345077341523,0.4382930410991301
paper2_full,TNRC6A,other,-0.1203944758970404,0.0003826504055633,0.0099747440782635,1.0,0.0808504420133666,0.9458154303294524
paper2_full,MICA,other,-0.1201970598870301,0.0013006807157461,-0.0358813710593089,1.0,0.0380643590431303,1.0
paper2_full,MRNIP,other,-0.119656362625192,7.73231887582041e-05,-0.4163762962114022,0.1519993325667614,-0.2428418936663834,0.5142913145632108
paper2_full,TM6SF2,other,-0.1193990969543824,0.0002891287991245,-0.3846510685180364,0.2075525577962058,-0.3375669398347842,0.2935673697078736
paper2_full,APOF,acute_phase_secreted,-0.1191950418302868,0.0014334869880742,-0.1836725659961869,0.6819098833027044,-0.1786990901643144,0.6823838647747276
paper2_full,SIVA1,other,-0.1185560270995663,0.0114787699248869,-0.1680467300963004,0.7276628583261572,-0.057387106190979,1.0
paper2_full,RSAD1,other,-0.1181156976212546,0.0074109621041367,-0.3567356389101184,0.2645497893281356,-0.2105595017348182,0.5958785084739187
paper2_full,BCL9L,other,-0.1179818638961392,0.0001921025973374,-0.1846020345039738,0.6790579355470951,-0.1558895315010645,0.7488484911708857
paper2_full,SUCLG2,other,-0.1179787658932431,0.0066447839582286,0.3408037560073364,0.2993555462483532,0.2774194411941125,0.4245956395305707
paper2_full,ARRDC1,other,-0.117882108202882,0.0375224506539183,-0.3406652178951383,0.2995722809327022,-0.1560348153142062,0.7485425206414794
paper2_full,VKORC1,other,-0.1177483983978825,1.5530544858804435e-05,-0.0388265032022865,1.0,0.0524474565441605,1.0
paper2_full,MAN2A2,other,-0.1177290668598102,0.0045140186700655,-0.3148971290262909,0.3573656477944314,-0.1834208140914203,0.6685931481030947
paper2_full,PLD3,other,-0.1176416146637693,0.0007539865329866,-0.033318415983644,1.0,-0.1605386135215995,0.7354875627591243
paper2_full,IFRD2,other,-0.1172503811551648,0.0532337370603727,0.1940226261334449,0.6525132309817596,0.1590910156285153,0.7396959598503772
paper2_full,CXXC1,other,-0.117240408536318,5.990044856838355e-05,-0.3341539266218273,0.3162691930916924,-0.1642433507567134,0.7248368043447819
paper2_full,MYD88,other,-0.1171276412308968,0.0118174272972076,-0.1961006978164165,0.6477477957377099,-0.154514424767969,0.7514230990477417
paper2_full,SEC14L4,other,-0.1167800640817195,0.0024447869428955,-0.2992423223479051,0.3904621045042712,-0.2307833371756207,0.5460996368189245
paper2_full,CYP2B6,other,-0.1167173830340308,0.000659811164227,0.2159809169168444,0.5926846695580653,0.4296042354600632,0.1423712007222187
paper2_full,MAP4K4,other,-0.1165852841905373,0.0012651739732673,-0.1686701516011919,0.7255765806931396,-0.1090355017628601,0.876263929490283
paper2_full,DELE1,other,-0.1162550370818036,0.006330260992109,0.0898419657604705,0.9328428811608696,0.0492512126550427,1.0
paper2_full,GPRC5C,other,-0.1148364959778931,0.0117892350430305,-0.0486961464376336,1.0,0.0775089143111071,0.954823445644058
paper2_full,LAMB2,other,-0.114779217346568,0.0084790722924131,-0.2182667957681132,0.5846361670307259,-0.0385002104825555,1.0
paper2_full,F7,other,-0.114109773342956,3.8571502303135474e-05,-0.2290727685195653,0.5548506200294424,-0.2302748438296246,0.5473399171217196
paper2_full,GGA2,other,-0.1136878548532846,0.0053677944753257,-0.1685316134889938,0.7260100872200713,-0.0156906518193056,1.0
paper2_full,MLXIPL,lipid_metabolism,-0.1135835259176567,2.920083728351624e-05,-0.2621141082788131,0.4798497377157325,-0.2939091539856976,0.3858074698697867
paper2_full,STAU2,other,-0.1132989227182602,0.0196267262318058,-0.2308044949220416,0.5505664083837525,-0.2026709193326981,0.6145401952766175
paper2_full,CCNG1,other,-0.1128832946497075,0.0006341480577445,-0.2262327372195042,0.5627573606828427,-0.2133492795986144,0.5902686202093459
paper2_full,ZYG11B,other,-0.1126867573459733,0.0395635885111877,-0.1746965594818094,0.7081169831504828,-0.1667858174866934,0.7183739350863029
paper2_full,TPPP2,other,-0.1120039575076532,0.0022435962835191,-0.4288447263092316,0.1330667149910398,-0.1379469805780622,0.7988529091131806
paper2_full,SERPINE1,other,-0.1117245739737424,1.2071846259902584e-05,0.2452817276467435,0.5189145748471878,0.2760392449692661,0.4284555771819594
paper2_full,FBXW5,other,-0.1112995404935687,0.0009339085251058,0.2598974984836435,0.4847501529252849,0.1327894052115312,0.8108115743812743
paper2_full,NEU4,other,-0.1104188815369454,0.0157529874687344,-0.4283598429165382,0.1340883453218783,-0.421976835270123,0.1545474770121466
paper2_full,CDC37L1,other,-0.1094625329603568,0.0114623091248451,0.264607794298379,0.4740713228254209,0.1970774925267419,0.6294843489960669
paper2_full,MREG,other,-0.1094399376561166,4.832120846532553e-05,-0.4185929060065719,0.1490046625493111,-0.3818058609364376,0.2163061205792376
paper2_full,TIMM13,other,-0.1088960410021966,1.612963496682952e-06,-0.0602640788061753,1.0,0.0936385018927654,0.9157030909691812
paper2_full,TRIM41,other,-0.1087770776909829,2.300097866995368e-05,-0.1451879415836132,0.785533558113541,-0.149932895162254,0.765148048555232
paper2_full,NUMA1,other,-0.1082934351817036,0.0152807653583159,-0.3599220154906747,0.2570466685892817,-0.3207866594169156,0.3265873039546953
paper2_full,ASPA,other,-0.1081277362839417,0.0030740121909979,-0.1989407291164776,0.6395629167656902,-0.1988935401910133,0.624945522729908
paper2_full,GSTK1,other,-0.1075075161041247,0.0017748723241197,-0.2284493470146738,0.556697902386443,-0.0637795939692146,0.9910336992664768
paper2_full,LSS,other,-0.1074787489343744,6.984847944452806e-06,-0.0867941272921123,0.9400519358925388,-0.1162270505133752,0.8577309274797521
paper2_full,TXNDC5,other,-0.107442345388654,0.0054380955527223,0.3276426353485164,0.331512112725391,0.2444400156109423,0.5102306141388334
paper2_full,MAOB,other,-0.1073076104263325,0.0056443903372689,-0.2042051773800056,0.6241113275404074,-0.2110247385883469,0.5950931461887206
paper2_full,NBR1,other,-0.1066939805435855,0.0005040540443326,-0.1657608512450317,0.7353412328340356,-0.148407415124266,0.7703700024180035
paper2_full,DCUN1D4,other,-0.1066280775728848,0.0008199682400208,-0.2033046796507179,0.6279599582144935,-0.0945071204486882,0.9134861973449592
paper2_full,PMPCA,other,-0.1063937558992822,0.0047873086041478,0.17684390022088,0.703035570174596,0.3112705696561331,0.3488694961440143
paper2_full,NQO2,other,-0.1060891377235987,0.002079878541714,-0.109098763356007,0.8793789724293728,-0.1068562445657343,0.8807262355110148
paper2_full,ADAMTSL4,other,-0.1055267657069524,0.0006162170247258,-0.3512633834782932,0.2776468724040832,-0.0499776317207513,1.0
paper2_full,NPC1L1,other,-0.1052521699956993,0.0025645541908173,-0.1330658567662791,0.8154871529978649,-0.0987929929363689,0.9027989703517888
paper2_full,WWP1,other,-0.1049794572264662,0.003065204866863,-0.2591355388665539,0.4852008827075943,-0.0700994398408794,0.9742826711049932
paper2_full,ACSM5,other,-0.1048011007740142,0.0042408486968773,-0.2369001718587582,0.5350866784950473,-0.2017265745472768,0.6173697161953836
paper2_full,ZNF592,other,-0.1039311815607643,0.014200596156456,-0.0039483361976459,1.0,0.2160370301417362,0.5839958045093715
paper2_full,CHMP6,other,-0.1037158497061265,0.0007512181330687,-0.1583490622424331,0.756812232833789,-0.0699541560277377,0.9744869326164808
paper2_full,MAVS,other,-0.1034452081731155,0.0019414812494264,-0.1280092156710483,0.8282699241900082,-0.0955967490472511,0.9111139135282031
paper2_full,GCFC2,other,-0.1034120126026885,0.0034732847004294,-0.4408282730143676,0.1147203620533579,-0.1651876955421345,0.722130440161434
paper2_full,FUOM,other,-0.1031444953586588,0.000783882524427,-0.1823161556527051,0.6851540104311156,0.1760839815277634,0.6894097466869945
paper2_full,AKR1A1,other,-0.1028888894663705,0.0013520202830401,-0.1081982656267194,0.8814389729885554,-0.082739131584209,0.941295962281583
paper2_full,FRRS1,other,-0.1026343575484197,0.0006963594274236,-0.0774428047187402,0.9653585878314982,0.0951608976078259,0.9117687982793878
paper2_full,PEMT,other,-0.1023517070296365,0.0024662278928259,-0.1482357800519715,0.7774641921843382,-0.3261621605031592,0.3153463247011169
paper2_full,ACAD11,other,-0.1018020274369769,0.0311444257611139,-0.3374095722584829,0.3085089674136013,-0.1443394683562978,0.7829189010592432
paper2_full,SMARCA2,other,-0.1013760176164966,0.0112010540866877,-0.3152434743067862,0.3568912222150017,-0.4179088885021548,0.1608933854255182
paper2_full,KHNYN,other,-0.1013324077494649,0.0196228389517236,-0.0420463170521246,1.0,0.0350133989671542,1.0
paper2_full,DEPP1,other,-0.0997104624149966,0.0081995398243579,-0.0182870308101497,1.0,0.1044214870666294,0.887793022967318
paper2_full,STX4,other,-0.0989291460845778,0.0358342914853358,-0.0521595992425862,1.0,0.1655509050749888,0.7216741798629753
paper2_full,NUGGC,other,-0.098669602286386,0.0025196779266179,-0.1032801626436866,0.8955229755412734,-0.1072920960051595,0.8801192849139936
paper2_full,ACBD5,other,-0.0983832091297605,0.0015404826775189,-0.2249166251536221,0.5660456100938255,-0.2928921672937056,0.3875318366340666
paper2_full,PQBP1,other,-0.0976242672647031,0.0572358717792325,0.1054967724388563,0.8885894515681935,0.1290290270616934,0.8202388438357793
paper2_full,BCS1L,other,-0.0972872045495977,0.0003004265787594,-0.1714409138451539,0.7177117303463372,-0.1067836026591634,0.8809565144570065
paper2_full,SLC51A,bile_acid_transport,-0.0971682412383841,0.0007898491816303,0.5207647637526738,0.0355927968354319,0.5087839136223001,0.0559648448414635
paper2_full,PPP1R12C,other,-0.0971137163874111,0.0014421628174222,-0.2378006695880458,0.533393119117716,-0.1461555160205693,0.7761322330732104
paper2_full,ACBD4,other,-0.0971087595827772,0.0026631380383759,-0.0667753700794862,0.9913689388161908,-0.1563980248470605,0.7475407169725438
paper2_full,TRIM24,other,-0.0968418002474942,0.0142677963279292,-0.3444750159805862,0.2911338269651946,-0.3688029596602538,0.2363357613428428
paper2_full,HYI,other,-0.0963226103678404,0.0048326353362002,-0.269872242561907,0.460590572889391,-0.1147015704753871,0.861366094401683
paper2_full,DNPEP,other,-0.0961669667023358,0.0059161286779405,-0.2226307463023535,0.5725405825597224,-0.2164002396745905,0.5827054511439401
paper2_full,SYMPK,other,-0.0961480407210064,0.0001104600945865,-0.1668691561426165,0.7316346457644871,-0.0929816404107002,0.9174808534208616
paper2_full,GRIPAP1,other,-0.0960380897818544,0.0006566997481861,-0.1647218154035459,0.7386468569238303,0.0094434478542117,1.0
paper2_full,DCDC1,other,-0.0957168888415775,0.00199712986742,-0.4422136541363487,0.111638166406469,-0.483504530135641,0.0798755276055959
paper2_full,SHF,other,-0.094907112191219,0.0065333660350938,-0.3825729968350648,0.212451520025748,-0.4831413206027866,0.0801632213826233
paper2_full,FAAH,other,-0.0946529382647139,0.016889770309401,-0.2558798932298985,0.4943197362237013,-0.1083817246037223,0.8778707730651982
paper2_full,CHKA,other,-0.0945312211731481,0.0101415564917663,0.322932339533781,0.3414149617607426,0.3591415860863294,0.2528361363641853
paper2_full,AAMP,other,-0.0943765688685704,0.0154206887198066,-0.1624359365522772,0.7451437286317032,-0.3691661691931081,0.2363357613428428
paper2_full,CPN2,other,-0.0935646442695372,0.0156005529847805,-0.1002323241753284,0.902969962168916,-0.2217757407608341,0.5684868681349
paper2_full,STARD5,other,-0.0932997305996586,0.0218028499655955,-0.3885301356595833,0.2024024541487877,-0.3569623288892037,0.2569187480260834
paper2_full,TUBGCP3,other,-0.0932424519683335,0.003504382709404,-0.3597834773784767,0.2570466685892817,-0.1420149273460303,0.7898206007712459
paper2_full,MTDH,other,-0.0931487232988925,0.0014777476736543,0.1220520768465298,0.8431847730676721,0.1193506524959222,0.847908164106732
paper2_full,AGPAT3,other,-0.0931422143635147,0.0035469820230768,-0.3074160709675932,0.3741036378106115,-0.1947529515164743,0.6374423238070215
paper2_full,RGN,other,-0.0930437667159247,0.000334074077961,-0.1189349693220724,0.8514911039666001,-0.0645060130349232,0.9885942687160172
paper2_full,SKP2,other,-0.0927071170678721,0.0002448240401173,-0.3426047514659117,0.2954476649519493,-0.4964347895052539,0.0663973708340266
paper2_full,PALM3,other,-0.0926463962111068,0.0104227314444338,-0.2177126433193208,0.5860686164945502,-0.1431045559445932,0.7866221252720366
paper2_full,TNS2,other,-0.0922213502137497,0.0021401647543952,-0.3359549220804027,0.3129931215698747,-0.1699094194692404,0.7084879363180592
paper2_full,UBXN4,other,-0.0921953269894217,0.0028963331658077,-0.0993318264460407,0.9052154896215744,-0.0817221448922169,0.9435019592443348
paper2_full,SOD2,other,-0.0921938624789617,0.0033070295838655,0.3633161992395283,0.2507789405754303,0.3863823010504018,0.2078214800888289
paper2_full,HEBP2,other,-0.0921469981442412,5.588550785143599e-05,0.0608875003110668,1.0,-0.0053755010862436,1.0
paper2_full,MLIP,other,-0.0916046411038817,0.0004161423929574,0.0029093003561601,1.0,-0.0033415277022595,1.0
paper2_full,CSAD,other,-0.0910929690445893,0.0001983742632116,-0.2125174641118918,0.6017416273634316,-0.2506872195760362,0.4964785389713221
paper2_full,FAM83H,other,-0.090979051052378,0.0417699900767016,-0.4179694845016805,0.1501016770255983,-0.1471047062318464,0.7738051334152327
paper2_full,SELENBP1,other,-0.0909226673996673,0.004662329489765,-0.2799162556962696,0.435967924370653,-0.2940544377988393,0.3851943197749705
paper2_full,BHMT,other,-0.090890448169547,0.0047193813301649,-0.1292560586808312,0.8260501916617132,-0.1303922222946928,0.8173592101429639
paper2_full,APOB,lipid_metabolism,-0.0908780561579622,6.274397028101861e-05,0.1789219719038516,0.6968910505039966,0.1363488586335033,0.8040235585759513
paper2_full,NIT1,other,-0.0907703583118256,0.0007628406022591,-0.1825932318771013,0.6843052520177206,-0.2013633650144226,0.6180823874710605
paper2_full,ASMTL,other,-0.0907051875963549,0.0141048558757506,-0.4220563588115245,0.1428845461224476,-0.3125054820678377,0.3454767707428557
paper2_full,APBB3,other,-0.0906076349273793,0.036827227023574,0.2761757266669208,0.4454508894114833,0.3457028333707204,0.279011868805655
paper2_full,PARP3,other,-0.0899754220341286,0.001222786090049,-0.2210375580120752,0.5773582039657655,-0.1044590616488959,0.8877658425515069
paper2_full,TCEA3,other,-0.0899560904960564,0.0115609595781701,-0.4103498883307847,0.1625169854145021,-0.3430877247341695,0.2856658389367019
paper2_full,TTC17,other,-0.0892392126258783,0.0099896294671663,-0.1136012520024454,0.866914469059586,-0.0507040507864599,1.0
paper2_full,CPSF7,other,-0.089215048203288,0.0859000407670409,-0.2880900043159577,0.4144199138657227,-0.0292746883480563,1.0
paper2_full,PCYT2,other,-0.0885681851985638,0.0024394794020807,-0.0817374861968815,0.9542080116249724,0.0487427193090467,1.0
paper2_full,ECI2,other,-0.0880471011114248,0.0416475858524291,-0.2201370602827876,0.5791988012877709,-0.1824038273994282,0.6710454169935586
paper2_full,PCED1A,other,-0.0879643562704339,0.0015206044233353,-0.2851807039597975,0.4216211425253774,-0.1121591037454071,0.8684545571851882
paper2_full,E4F1,other,-0.0879584982285938,0.0123588311273728,-0.2518622879761534,0.503734943008441,-0.3675680472485492,0.2380153833532452
paper2_full,TMEM205,other,-0.0867055281683575,0.0016463808116051,-0.0432931600619075,1.0,-0.2174172263665826,0.5794612096423407
paper2_full,PCBD1,other,-0.0864211806771365,0.0209367926905261,-0.2279644636219805,0.5572718237542833,-0.3984408575411645,0.1878749550081026
paper2_full,SLC37A4,other,-0.0861284459577572,0.0371289048211671,-0.0330413397592478,1.0,0.0558616261529909,1.0
paper2_full,PC,other,-0.0858105495539029,0.0095794220184396,0.2121018497752975,0.6030888167298515,0.1673669527392603,0.7168756258773542
paper2_full,TSC2,other,-0.0856816726334214,0.009726052775067,-0.1393000718151938,0.7992508198114612,-0.0750390894876978,0.961196701880869
paper2_full,TMED5,other,-0.0855456358840244,0.0240610911620209,0.2325362213245179,0.5463432090491849,0.1455743807680025,0.7783196486947049
paper2_full,C1R,other,-0.0854453982792055,0.0014369462869623,-0.3264650613948326,0.3340262169294237,-0.3395282713121973,0.2897384988429896
paper2_full,HAO1,other,-0.0849155709394483,0.0059346590415919,-0.0746720424747781,0.971111236996714,-0.1592310592033241,0.7392554680432942
paper2_full,SULT2A1,other,-0.0846445202733564,0.0037254784317212,0.2131408856167833,0.6000370418674333,0.2173445844600116,0.57948183702789
paper2_full,NDUFV3,other,-0.0843571042840287,0.0028111361460201,-0.115748592741516,0.8606656446467886,-0.2177077939928659,0.5784194619769545
paper2_full,C6,other,-0.0843370567630649,0.0018038723465302,-0.1579334479058388,0.7574898596966261,-0.1234912411704612,0.8355448691696363
paper2_full,PLXNB2,other,-0.0842855059948723,0.01946150598512,-0.135628811841944,0.8079135100568161,-0.0271680730575014,1.0
paper2_full,CERK,other,-0.0842210675346316,0.0173413998600117,0.1309185160272084,0.8202806657494038,0.1882878218316679,0.6567681459373372
paper2_full,SLC25A37,other,-0.08407608099909,0.0027206548214757,-0.3204386535142151,0.3470034898480745,-0.2708090276961643,0.4415919442841687
paper2_full,PON2,other,-0.0837771581418621,0.0160656636582763,0.2790157579669819,0.4377046652490466,0.0948703299815425,0.9125664357897156
paper2_full,PAN2,other,-0.0834478060117429,0.0455422700910176,-0.2315664545391312,0.5487326928383295,-0.3667689862762697,0.238018331095324
paper2_full,KLHDC10,other,-0.0833189290912614,0.0124628257453708,-0.3654635399785989,0.2481137365148284,-0.35834252511405,0.254163545737348
paper2_full,CDC42BPA,other,-0.0827776460252393,0.0063556478583109,0.0182870308101497,1.0,-0.1566885924733439,0.7467493022255722
paper2_full,FN3K,other,-0.0824024709900599,0.013173167528422,-0.1402005695444814,0.7980187328443413,-0.0008717028788503,1.0
paper2_full,HSD17B4,other,-0.0820945983466876,0.0027642619853349,0.0113601252002445,1.0,-0.1398356701489045,0.7940121103978741
paper2_full,ENPEP,other,-0.0813786154551239,0.0214252357704293,-0.3021516227040653,0.3842739720120776,-0.3862370172372601,0.2078272323910936
paper2_full,SH2B1,other,-0.0809132265756076,0.0046082437812228,-0.1266931036051663,0.8320117676263185,-0.1516763009199546,0.7602905792039545
paper2_full,GALK1,other,-0.0801936637695861,0.0279964331710708,-0.2251244323219193,0.5653190248334632,-0.1856971808387884,0.6624443414621318
paper2_full,PLEC,other,-0.0801399650527188,0.0200532434736126,-0.1172032429195961,0.856529375471021,-0.1686745070575358,0.7125181818035665
paper2_full,ZSWIM8,other,-0.0800712306951287,0.089016969322328,-0.2975105959454288,0.3930133224876035,-0.2433503870123794,0.5137743794538475
paper2_full,ORMDL3,other,-0.0797604941201901,0.033486325485114,0.1602885958132065,0.7514954123429078,0.3064862990578568,0.3581804967368829
paper2_full,SCRN2,other,-0.0796566766009134,0.0080654273660532,-0.2371079790270553,0.5344513211514771,-0.1273412622187167,0.8251494365559834
paper2_full,SRSF7,other,-0.0788010770454948,0.0051516496900539,-0.3444057469244871,0.2912309898097388,-0.2248267008368102,0.5587148213257042
paper2_full,ACSS2,other,-0.0785988118786281,0.0152192341453634,0.1106226825901862,0.8756238800615465,0.0990109186560815,0.9026465976740664
paper2_full,TXNIP,other,-0.0780850941539312,0.0181252350084426,0.2156345716363492,0.5938702627640277,0.2664505133019127,0.4540165339901037
paper2_full,NPHP3,other,-0.0780564548382686,0.0247044186589151,-0.1899357518236009,0.6638627037838568,0.0468540297382044,1.0
paper2_full,RAPH1,other,-0.0778600709594397,0.01946150598512,-0.2764528028913169,0.4444479520786685,-0.2778552926335377,0.423720774387507
paper2_full,COL18A1,other,-0.0769475763349594,0.0050881831205589,-0.1790605100160497,0.6964842077457167,-0.2005643040421431,0.6202660004999512
paper2_full,CTTN,other,-0.0766934837701465,0.0196559024660789,0.014685039892999,1.0,-0.0215746462515452,1.0
paper2_full,LSR,other,-0.0762834208413419,0.0048902358705721,-0.4220563588115245,0.1428845461224476,-0.3182441926869356,0.331932771371665
