signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
paper2_full,Healthy control,0,3750,4,0.556369083361357,0.7815342576640878,0.9487476144769551,0.005058555370340348,0.008944274273361506,0.48443429360883855,0.45676604401536314,0.5010978363376238,0.08450774504942046,0.2452153931166764
paper2_full,NAFLD,1,7073,7,0.5571305617299362,0.7978577001514466,0.9996702503425452,0.00605070180965113,0.008991313364840837,0.4817725690398332,0.45517480063226573,0.49186697913270466,1.040893029582764,0.46794852965714295
paper2_full,NASH w/o cirrhosis,2,31903,27,0.5058974412178988,1.0247525816360048,0.9762064194336588,0.007288492379192768,0.012089108656476735,0.5324298656452312,0.5123453738061113,0.5460043207254817,0.2856836387237821,0.2362196932129512
paper2_full,NASH with cirrhosis,3,3603,4,0.6371873597036781,1.0684216254346792,0.8811792216033942,0.011198605088731165,0.01605274649146924,0.44022348435146075,0.41052202212631583,0.4575103659970765,0.2190217235298353,0.0972639656815077
paper2_full,end stage,4,23097,5,0.40566961713547467,0.8693410224335394,1.05571906665106,0.006423598597642839,0.00994362105839323,0.583333365830619,0.5533371936665058,0.6040804226503338,-0.7612434878233983,-0.5245666803210705
