signature_set,stage,stage_rank,n_cells,n_donors,pc_pp_anticorr,coord_spread_std,coord_iqr,coherence_pc,coherence_pp,splithalf_rho_mean,splithalf_rho_lo,splithalf_rho_hi,mean_pc_score,mean_pp_score
selected_frozen,Healthy control,0,3750,4,-0.4790126897360134,1.8072650323641932,2.6023949436572598,0.15536921913503263,0.06524598700535357,0.6703066178834927,0.6104628950686504,0.7055134465929562,-0.056424106945744505,0.2828210667244961
selected_frozen,NAFLD,1,7073,7,-0.44455446965898543,1.5444040338610139,2.223824081088243,0.07770281982776947,0.080960213243374,0.6340489870378996,0.5955616789084506,0.6653299254099988,0.6168977546310542,-0.09766494748952662
selected_frozen,NASH w/o cirrhosis,2,31903,27,-0.28550032097362765,1.4071964075965775,1.9950066353412306,0.070025978042729,0.07203665427141338,0.5490293523334627,0.507202221926197,0.5806218079576093,0.38946148338933567,-0.10693084273241123
selected_frozen,NASH with cirrhosis,3,3603,4,-0.03744388279887381,1.1397670739599406,1.5241104190058605,0.04437698336333485,0.059885710325842355,0.3745169941448878,0.31846489183725724,0.41417126554390427,0.22848220319211707,-0.3006696075756231
selected_frozen,end stage,4,23097,5,0.2773473764463229,1.1408832764592147,1.6063596020125328,0.06373076806925383,0.08389156664590679,0.3685673885891868,0.2756500668545171,0.42738974492514303,-0.7533419275286867,0.17859169784663148
